date,apple_driving,apple_walking,apple_transit,apple,google_retail,google_grocery,google_workplaces,google_residential,google,telco,applegoogle
2020-02-18,0.0,0.0,0.0,0.0,0.0,-0.49821454066142695,-0.16629122340898042,0.0,-0.12742433308377174,0.0,-0.06371216654188587
2020-02-19,0.038578560276282876,0.0034239026277192125,0.0882940442478663,0.04311424692509698,-0.03163206499270926,-0.5397324190498792,-0.1351116190197966,0.026502674307564547,-0.13937036431037533,0.022321842236679962,-0.048128058692639177
2020-02-20,0.0526178528538906,0.03584052911919411,0.08112513156431445,0.0572657938991195,0.023724048744531948,-0.4151787838845224,-0.07275241024142894,0.0,-0.06371216654188588,0.06765127743817846,-0.0032231863213831903
2020-02-21,0.06636220231011901,0.040865934588912245,0.05177548049233017,0.05416764449096514,0.03163206499270926,-0.4151787838845224,-0.05196600731530638,-0.02650267430756456,-0.05176613531528227,0.08553552633990893,0.0012007545878414336
2020-02-22,0.08889585678342285,-0.01551801029659968,0.0030023651409745783,0.025484777389660127,0.0,-0.49821454066142695,-0.041572805852245105,0.0,-0.07964020817735733,0.07366553145784345,-0.027077715393848602
2020-02-23,0.08671327768522281,-0.08228411153713196,-0.07934822158292093,-0.026284299817571088,-0.01581603249635463,-0.49821454066142695,-0.010393201463061276,0.0,-0.07565819776848948,0.07804960865889185,-0.050971248793030284
2020-02-24,0.05816278353580219,-0.17726979733838702,-0.24423321330465034,-0.12412585693317103,-0.05535611373724121,-0.4151787838845224,0.010393201463061294,-0.02650267430756456,-0.0716761873596216,0.08660574470084227,-0.09790102214639632
2020-02-25,0.08547451657543315,-0.22365815552039478,-0.3538501773292431,-0.16741999640454852,0.01581603249635463,-0.47745560146720084,0.031179604389183827,-0.05300534861512911,-0.03982010408867868,0.10688985742773194,-0.1036200502466136
2020-02-26,0.11709241918718888,-0.18257132398775916,-0.38742764870178303,-0.15278873597377815,0.11071222747448245,-0.5189734798556531,0.062359208778367654,-0.07950802292269367,0.011946031226603614,0.14245686575745076,-0.07042135237358726
2020-02-27,0.15519907046926656,-0.1361277415698208,-0.39196183279223545,-0.12454560620782466,0.2688725524380288,-0.685044993409462,0.062359208778367654,-0.07950802292269367,0.05973015613301801,0.18149832194853657,-0.03240772503740333
2020-02-28,0.15165975301272627,-0.11784851947667259,-0.41451020772854086,-0.12648444809550968,0.3637687474161566,-0.8095986285748188,0.062359208778367654,-0.07950802292269367,0.08362221858622523,0.19680590148851565,-0.021431114754642225
2020-02-29,0.12133960013503646,-0.09393642531856615,-0.4315440344467284,-0.1336601618860099,0.4349408936497524,-0.8926343853517232,0.062359208778367654,-0.10601069723025822,0.1035322706305646,0.21371758102332306,-0.015063945627722654
2020-03-01,0.10340705835523575,-0.10846039936840852,-0.4540924093830332,-0.15234899863842663,0.4982050236351709,-0.9964290813228539,0.0519660073153064,-0.10601069723025822,0.1114962914483003,0.22571894900188755,-0.020426353595063167
2020-03-02,0.08494361895695267,-0.1182350891281893,-0.44876167943885104,-0.16040418709962934,0.5377451048760576,-1.141741655682437,0.0519660073153064,-0.10601069723025822,0.10353227063056453,0.22910473368443154,-0.028435958234532405
2020-03-03,0.0408201279987582,-0.16605927744440216,-0.458197684167631,-0.1957430784132925,0.4586649423942844,-1.2040184732651151,0.041572805852245105,-0.07950802292269367,0.0477841249064144,0.19819101460916588,-0.07397947675343905
2020-03-04,0.022120734103373,-0.12889336666286516,-0.5309284478888109,-0.21235315685314263,0.4586649423942844,-1.141741655682437,0.041572805852245105,-0.07950802292269367,0.059730156133018,0.21336081727358752,-0.07631150036006232
2020-03-05,-0.007668521155835865,-0.15987416302013494,-0.5743708332959844,-0.24783196459168946,0.37167676366433383,-1.1209827164882107,0.010393201463061294,-0.07950802292269367,0.007964020817735748,0.1855839210275593,-0.11993397188697685
2020-03-06,-0.030792061871894996,-0.21250285986234105,-0.601147028532847,-0.283450688755121,0.30050461743073803,-1.162500594876663,-0.010393201463061276,-0.02650267430756456,-0.043802114497546535,0.15188503580626156,-0.1636264016263338
2020-03-07,-0.06931163352390354,-0.2798212034621838,-0.6659736064747241,-0.3420157065995962,0.23724048744531948,-1.1209827164882107,-0.041572805852245105,0.026502674307564547,-0.07964020817735733,0.12140824901134259,-0.21082795738847676
2020-03-08,-0.16853049955556795,-0.3837532154842526,-0.7979551271616817,-0.45630743766946363,0.2056084224526102,-0.8303575677690449,-0.09353881316755149,0.07950802292269364,-0.059730156133018,0.1128240691496086,-0.2580187969012408
2020-03-09,-0.4115046429470188,-0.7169210308557459,-1.132749476759427,-0.7684409935258876,0.007908016248177316,-0.26986620952493956,-0.45730086437469625,0.4505454632285973,-0.19113649962565762,-0.1067520956582026,-0.4797887465757726
2020-03-10,-0.7004899132734876,-1.1815225277429273,-1.5862904313206467,-1.1824736828195614,-0.27678056868620604,-0.33214302710761795,-0.9873541389908213,0.9540962750723238,-0.5495174364237656,-0.4166443690175176,-0.8659955596216635
2020-03-11,-0.9850510367792811,-1.6534136237729955,-2.0431401148127373,-1.5987250468506877,-0.6010092348614762,-0.45669666227297473,-1.1848249667889854,1.1661176695328401,-0.8123301234090448,-0.5954117899609246,-1.2055275851298664
2020-03-12,-1.2504408573954853,-1.9443348986573021,-2.4395135861794675,-1.9232512003397324,-0.9885020310221645,-0.8095986285748188,-1.4134753989763336,1.4046417383009215,-1.162747039389417,-0.7949618519457783,-1.5429991198645747
