date,apple_driving,apple_transit,apple_walking,apple,google_retail,google_grocery,google_workplaces,google_residential,google,applegoogle
2020-09-10,0.7535320355913386,-0.9819367306842579,-0.1224706410857252,-0.019367452284829497,-0.2766804882618958,-0.3633658903437869,-1.4282243578980116,-0.09949843528605079,-0.6443545769514845,-0.331861014618157
2020-09-11,0.7212165312981913,-0.975728313214107,-0.15066810688327104,-0.04057768043292798,-0.26465090181572637,-0.35428174308519217,-1.3898827643973939,-0.13266458038140105,-0.6251610363614404,-0.3328693583971842
2020-09-12,0.6999508446020564,-0.981265550417214,-0.17717583690268826,-0.060091578481725506,-0.2706656950388111,-0.33611344856800285,-1.351541170896776,-0.14924765292907619,-0.6114513645114087,-0.3357714714965671
2020-09-13,0.6858630717627411,-0.9564738293033047,-0.1869270204556475,-0.06203198485430726,-0.2706656950388111,-0.31794515405081347,-1.3323703741464672,-0.16583072547675132,-0.6004836270313834,-0.3312578059428453
2020-09-14,0.6782681836569777,-0.8725762959228995,-0.17939361511148397,-0.03812471388645552,-0.28269528148498047,-0.31794515405081347,-1.3036141790210038,-0.14924765292907619,-0.5977416926613771,-0.31793320327391633
2020-09-15,0.6602489393276199,-0.7984528251813118,-0.1737611625177176,-0.021991272222597242,-0.28871007470806515,-0.32702930130940816,-1.2748579838955405,-0.14924765292907619,-0.5949997582913708,-0.308495515256984
2020-09-16,0.6331753970211955,-0.7403118345486914,-0.16383396482120252,-0.012728577651592155,-0.28871007470806515,-0.32702930130940816,-1.2652725855203861,-0.11608150783372592,-0.5922578239213645,-0.30249320078647834
2020-09-17,0.5907035913787744,-0.7016770204270154,-0.14869674847545375,-0.013643863676395494,-0.2766804882618958,-0.3088610067922188,-1.2748579838955405,-0.08291536273837566,-0.5840320208113455,-0.2988379422438705
2020-09-18,0.563302426448181,-0.689553826853547,-0.16217943187178302,-0.02601853073173028,-0.30073966115423456,-0.32702930130940816,-1.2844433822706949,-0.06633229019070053,-0.6032255614013898,-0.3146220460665601
2020-09-19,0.531850654527846,-0.6657269273735117,-0.18808871380311218,-0.04095599865651336,-0.3368284204927427,-0.33611344856800285,-1.2940287806458495,-0.01658307254767513,-0.6251610363614404,-0.33305851750897686
2020-09-20,0.4939357817488841,-0.6866593619519228,-0.2179407125500779,-0.07292999045629349,-0.36690238660816615,-0.3088610067922188,-1.2748579838955405,0.03316614509535026,-0.6251610363614404,-0.3490455134088669
2020-09-21,0.43454673514931247,-0.7680399693309155,-0.277011059127211,-0.14141779273887675,-0.39697635272358955,-0.28160856501643483,-1.2652725855203861,0.06633229019070053,-0.6279029707314467,-0.38466038173516176
2020-09-22,0.3651205227001665,-0.8508048860106848,-0.3407281790942029,-0.21603190948080778,-0.4450946985082671,-0.2634402704992455,-1.2652725855203861,0.13266458038140105,-0.6443545769514846,-0.43019324321614616
2020-09-23,0.3073993730963716,-0.9195589146159263,-0.3796977104773287,-0.2731945726831638,-0.46313907817752126,-0.20893538694767746,-1.2556871871452318,0.19899687057210158,-0.6333868394714592,-0.45329070607731153
2020-09-24,0.22117505518977357,-0.9903264840222983,-0.46330442866605975,-0.35809650434387946,-0.5353165968545375,-0.2452719759820561,-1.3419557725216216,0.31507837840582753,-0.7019351987216171,-0.5300158515327483
2020-09-25,0.1876384120247199,-1.0309748389451039,-0.49935212526617007,-0.3961601991620155,-0.5593757697468762,-0.2180195342062721,-1.3036141790210038,0.34824452350117785,-0.6937093956115983,-0.5449347973868068
2020-09-26,0.1611307633418632,-1.069987191966992,-0.5157566434455169,-0.4240581171980066,-0.5473461833007068,-0.17259879791329874,-1.2652725855203861,0.33166145095350263,-0.6635481175415288,-0.5438031173697677
2020-09-27,0.13483160178347775,-1.0964149149818196,-0.5388496990799618,-0.4505281890353059,-0.5413313900776221,-0.1544305033961094,-1.2556871871452318,0.29849530585815237,-0.6525803800615035,-0.5515542845484047
2020-09-28,0.1139531054613617,-1.117347349560231,-0.5562398964632178,-0.4712014493821868,-0.5353165968545375,-0.10900976710313605,-1.2173455936446138,0.28191223331047727,-0.6251610363614404,-0.5481812428718136
2020-09-29,0.08649237278091967,-1.1348819340367353,-0.5869015602705385,-0.49818408139337605,-0.5353165968545375,-0.09084147258594671,-1.1790040001439963,0.2653291607628021,-0.6087094301414024,-0.5534467557673892
2020-09-30,0.0632311664648389,-1.144614047908862,-0.6301306339277015,-0.5255328278144857,-0.5473461833007068,-0.09084147258594671,-1.1885893985191507,0.28191223331047727,-0.6169352332514213,-0.5712340305329535
2020-10-01,0.05402794911314969,-1.134378548836453,-0.6124940167434679,-0.5202119650569659,-0.5172722171852834,-0.07267317806875737,-1.1885893985191507,0.24874608821512703,-0.5977416926613771,-0.5589768288591714
2020-10-02,0.03603848865871619,-1.149857643745138,-0.6231956766716253,-0.5357962351059423,-0.523287010408368,-0.06358903081016269,-1.169418601768842,0.2321630156674519,-0.5922578239213645,-0.5640270295136534
2020-10-03,0.014057988964391565,-1.1704964369567175,-0.6513227368117498,-0.5605577730302761,-0.5413313900776221,-0.07267317806875737,-1.1598332033936876,0.2321630156674519,-0.6004836270313835,-0.5805207000308298
2020-10-04,-0.0070587783571203775,-1.1936102074030188,-0.6754366744788158,-0.5842941906068311,-0.5653905629699608,-0.09084147258594671,-1.131077008268224,0.24874608821512703,-0.6087094301414024,-0.5965018103741168
2020-10-05,-0.019329734826038548,-1.2077888905443073,-0.6825476458784463,-0.5959122212149955,-0.5714053561930456,-0.11809391436173074,-1.1214916098930694,0.24874608821512703,-0.6169352332514213,-0.6064237272332085
2020-10-06,-0.014772801962581272,-1.2019160632076786,-0.6559695102016077,-0.5831226244950831,-0.5533609765237916,-0.09992561984454137,-1.1023208131427606,0.2321630156674519,-0.5977416926613771,-0.5904321585782302
2020-10-07,-0.017661837830262952,-1.2037198601753574,-0.6324540206226297,-0.5766790108804709,-0.5473461833007068,-0.10900976710313605,-1.063979219642143,0.19899687057210158,-0.5867739551813518,-0.5817264830309113
2020-10-08,-0.05843596260198457,-1.2432775471642186,-0.7057463099990249,-0.6303025681202555,-0.6014793223084691,-0.12717806162032538,-1.1023208131427606,0.24874608821512703,-0.6279029707314465,-0.6291027694258511
2020-10-09,-0.08553928878333292,-1.279269588984412,-0.7549246617083549,-0.6689276383669371,-0.6255384952008078,-0.14534635613751473,-1.0927354147676063,0.28191223331047727,-0.6416126425814782,-0.6552701404742076
2020-10-10,-0.11529337983296704,-1.3223090236085595,-0.7939293959201925,-0.7071621865763696,-0.6435828748700619,-0.1544305033961094,-1.0735646180172975,0.29849530585815237,-0.6470965113214908,-0.6771293489489303
