date,apple_driving,apple_transit,apple_walking,apple,google_retail,google_grocery,google_workplaces,google_residential,google,applegoogle
2020-02-18,0.0,0.0,0.0,0.0,0.0,-0.018685898049715856,-1.3839547325667463,0.0,-0.4086100002777436,-0.2043050001388718
2020-02-19,0.004021513649571918,0.03283389861393125,-0.025398327646127098,0.007410425783504956,-0.024624847529997707,-0.028028847074573784,-1.4120078690376938,0.0,-0.43131055584872935,-0.21195006503261218
2020-02-20,0.007648057208559707,0.05525542613752788,-0.018801359426353317,0.019518532197623745,-0.012312423764998855,0.018685898049715856,-1.4120078690376938,0.0,-0.4114475697241168,-0.19596451876324653
2020-02-21,0.0052782366650626945,0.04451039143408328,-0.011733179190882154,0.016355868336450353,0.0,0.028028847074573784,-1.4120078690376938,-0.018957745471194803,-0.4029348613849971,-0.19328949652427338
2020-02-22,0.00014362548748513804,0.03572807204798636,-0.04231483900968872,0.002381922573269899,-0.024624847529997707,0.018685898049715856,-1.4120078690376938,0.0,-0.41712270861686324,-0.20737039302179666
2020-02-23,-0.0053859557806750545,0.04933401382417392,-0.05843028994656351,0.0012306599961897345,-0.03078105941249713,0.028028847074573784,-1.4120078690376938,0.018957745471194776,-0.41712270861686324,-0.20794602431033676
2020-02-24,-0.021723354982057835,0.05938045494008824,-0.09787073566049395,-0.011869914156792064,-0.04924969505999542,0.028028847074573784,-1.4120078690376938,0.03791549094238955,-0.42563541695598284,-0.21875266555638745
2020-02-25,-0.05016120150402496,0.08160238429581924,-0.10809603640114283,-0.016382334142819546,-0.04924969505999542,0.05605769414914757,-1.4120078690376938,0.056873236413584334,-0.4171227086168633,-0.2167525213798414
2020-02-26,-0.10718052003544347,0.09890089217752561,-0.15974087332165354,-0.0450183366347911,-0.055405906942494844,0.08408654122372135,-1.4120078690376938,0.09478872735597393,-0.4114475697241168,-0.22823295317945394
2020-02-27,-0.14556443156572504,0.07228780312874614,-0.22858494881514602,-0.08908390424027464,-0.09849939011999084,0.05605769414914757,-1.393305778057062,0.11374647282716872,-0.43414812529510255,-0.2616160147676886
2020-02-28,-0.17999864219017786,0.03695892741649162,-0.29879553915416207,-0.13554462732221267,-0.15390529706248568,0.05605769414914757,-1.2997953231539037,0.11374647282716872,-0.43131055584872935,-0.28342759158547104
2020-02-29,-0.20373275399702107,0.006919403152682662,-0.3263614420725006,-0.16398213626641261,-0.1662177208274845,0.09342949024857927,-1.206284868250745,0.0758309818847791,-0.3972597224922507,-0.2806209293793317
2020-03-01,-0.22297856931996834,-0.030172589709053607,-0.36321022170009154,-0.19617778971510277,-0.17237393270998397,0.130801286348011,-1.1221254588379024,0.056873236413584334,-0.36320888913577204,-0.2796933394254374
2020-03-02,-0.2379156200183755,-0.061842165677100575,-0.4001061225292528,-0.2246417644656719,-0.19084256835748226,0.1401442353728689,-1.028615003934744,0.03791549094238955,-0.34050833356478627,-0.2825750490152291
2020-03-03,-0.2605007279253412,-0.09900069126145872,-0.43737899297097216,-0.25821363984558504,-0.19699878023998169,0.14948718439772685,-0.9257535035412696,0.018957745471194776,-0.3092950696546809,-0.283754354750133
2020-03-04,-0.27658678252362584,-0.12448272402566453,-0.4261641469973574,-0.27112895335397946,-0.1785301445924834,0.14948718439772685,-0.8789982760896902,0.018957745471194776,-0.28659451408369513,-0.27886173371883727
2020-03-05,-0.2882563533817563,-0.14168143282343806,-0.4238080869188669,-0.28160941267636497,-0.1846863564749828,0.130801286348011,-0.897700367070322,0.03791549094238955,-0.30078236131556124,-0.2911958869959631
2020-03-06,-0.3005004261898258,-0.16626527383224768,-0.42729505583503297,-0.2968801829516588,-0.1785301445924834,0.12145833732315306,-0.8602961851090585,0.018957745471194776,-0.2894320835300684,-0.2931561332408636
2020-03-07,-0.31701735725056407,-0.1934438910233137,-0.45599186759104715,-0.32183743835824774,-0.2031549921224811,0.08408654122372135,-0.8322430486381109,0.018957745471194776,-0.3036199307619345,-0.3127286845600911
2020-03-08,-0.33392925840188564,-0.2099107398722457,-0.44718020289749255,-0.3321458699392305,-0.2031549921224811,0.08408654122372135,-0.8041899121671633,0.0,-0.2951072224228148,-0.31362654618102265
2020-03-09,-0.38114613741247455,-0.27604426615846195,-0.4649920170908804,-0.3808561865625895,-0.2031549921224811,0.130801286348011,-0.7667857302059,-0.03791549094238958,-0.2695690974054558,-0.32521264198402267
2020-03-10,-0.4570881139199999,-0.3948717087612606,-0.5546165424766586,-0.4812806888322637,-0.2400922634174777,0.2709455217208799,-0.7480836392252683,-0.03791549094238958,-0.23835583349535044,-0.3598182611638071
2020-03-11,-0.564196821211702,-0.5634323615239659,-0.7267031706096029,-0.6361321219011425,-0.34474786541996794,0.2709455217208799,-0.7948388666768476,0.03791549094238955,-0.30078236131556124,-0.4684572416083519
2020-03-12,-0.6755783867560726,-0.7391120156072195,-0.8309823896835916,-0.7763479640476005,-0.5786839169549461,0.46714745124289636,-0.8696472305993744,0.0758309818847791,-0.37172159747489175,-0.5740347807612461
2020-03-13,-0.7838720043195226,-0.9535469806177581,-1.0268181034077202,-0.9565536396186146,-0.8126199684899243,0.8782372083366452,-1.1969338227604294,0.2843661820679218,-0.4540111114197151,-0.7052823755191648
2020-03-14,-0.9867070990197652,-1.226763606064787,-1.305964101507272,-1.2183798620336592,-1.2004613170873881,0.7287500239389185,-1.7018902792374855,0.7014365824342073,-0.8314078477873533,-1.0248938549105062
