date,apple_driving,apple_transit,apple_walking,apple,google_retail,google_grocery,google_workplaces,google_residential,google,applegoogle
2020-02-18,0.0,0.0,0.0,0.0,0.0,-0.16007524654756558,-0.6412487491266813,0.0,0.0,0.0
2020-02-19,0.01027382443145148,0.02201905139341165,0.019166235602263177,0.017713573981363164,0.012917639277562655,-0.13720735418362764,-0.6107130944063631,0.0,0.023337262795288555,0.02052541838832586
2020-02-20,-0.005304420222758629,-0.011315345854947409,-0.030715121157474132,-0.01783687031998003,0.012917639277562655,-0.09147156945575176,-0.580177439686045,0.0,0.046674525590577096,0.014418827635298533
2020-02-21,-0.03070980128966247,-0.030582015824181664,-0.07091507172837502,-0.04917468971856398,-0.038752917832687896,-0.06860367709181382,-0.16794610096174983,-0.17247939512753815,0.18669810236230838,0.0687617063218722
2020-02-22,-0.026187085099729897,-0.06513969370550707,-0.05715469744982671,-0.05104468418759357,0.012917639277562655,-0.022867892363937947,-0.13741044624143173,-0.20697527415304576,0.23337262795288546,0.09116397188264594
2020-02-23,-0.017755848745658935,-0.10061483206155909,-0.06388745200754453,-0.060291909583897484,0.07750583566537579,0.02286789236393793,-0.12214261888127262,-0.2414711531785534,0.28004715354346255,0.10987762197978253
2020-02-24,0.0045227161899330775,-0.12492753464178388,-0.056122669378935064,-0.05538060542897185,0.16792931060831423,0.09147156945575176,-0.09160696416095447,-0.27596703220406105,0.3500589419293281,0.14733916825017815
2020-02-25,0.026577937116143684,-0.13349049907255578,-0.056466678735899244,-0.049708973852571656,0.2454351462736901,0.20581103127544143,-0.061071309440636344,-0.31046291122956865,0.42590504601401596,0.18809803608072215
2020-02-26,0.0492473540681505,-0.13907171696046877,-0.08904927925974655,-0.05649027247652689,0.31002334266150317,0.2972826007311932,-0.061071309440636344,-0.3449587902550763,0.4784138873034151,0.2109618074134441
2020-02-27,0.0579577704339448,-0.15405690471431832,-0.1078223613111954,-0.06516211495928344,0.38752917832687894,0.4344899549148209,-0.045803482080477215,-0.3449587902550763,0.5542599913881029,0.24454893821440973
2020-02-28,0.0663331707856713,-0.1628492342637717,-0.10851038002512287,-0.06473057777412251,0.45211737471469216,0.5488294167345106,-0.045803482080477215,-0.37945466928058397,0.6126031483763243,0.2739362853011009
2020-02-29,0.08146472742112365,-0.1617788637099243,-0.10000843448873352,-0.05531895725966206,0.5425408496576306,0.754640448009952,-0.045803482080477215,-0.4139505483060915,0.7059521995574785,0.3253166211489082
2020-03-01,0.08531741158291707,-0.1542862698329992,-0.08639549279174154,-0.046195028201976636,0.5554584889351932,0.8461120174657037,-0.030535654720318155,-0.4139505483060915,0.7409580937504112,0.3473815327742173
2020-03-02,0.0902868157916079,-0.1500812426571746,-0.06752412235259013,-0.03534495040364806,0.5554584889351932,0.9375835869214555,-0.01526782736015906,-0.4484464273315991,0.7701296722445221,0.36739236092043703
2020-03-03,0.09129186383381638,-0.18463892053849937,-0.07931872887705999,-0.049195239108333004,0.5167055711025053,0.9375835869214555,-0.01526782736015906,-0.4484464273315991,0.7526267251480555,0.35171574301986125
2020-03-04,0.08548491958995148,-0.20451723082421866,-0.07990845920328307,-0.056921809661688895,0.49087029254738007,0.9604514792853934,0.0,-0.4139505483060915,0.7526267251480555,0.3478524577431833
2020-03-05,0.0888350797306427,-0.21277437509674774,-0.05297744097240998,-0.04664711477690713,0.45211737471469216,0.9147156945575177,-0.01526782736015906,-0.4139505483060915,0.7176208309551227,0.33548685808910783
2020-03-06,0.09955559218085192,-0.22011405889455202,-0.02285205014115984,-0.032077597430287305,0.4391997354371296,0.9147156945575177,-0.061071309440636344,-0.37945466928058397,0.6942835681598343,0.3311029853647735
2020-03-07,0.09039848779629785,-0.27959607967258665,-0.03120656309599239,-0.054928518854041354,0.3746115390493164,0.8461120174657037,-0.12214261888127262,-0.31046291122956865,0.6242717797739686,0.28467163045996363
2020-03-08,0.0787845993085711,-0.3677487402857908,-0.0423622951003872,-0.08756094980810646,0.3746115390493164,0.9375835869214555,-0.18321392832190894,-0.27596703220406105,0.6242717797739686,0.2683554149829311
2020-03-09,0.015969096670625415,-0.5546813120111058,-0.11725804653077156,-0.19223954129426024,0.348776260494191,1.3034698647444625,-0.27482089248286345,-0.20697527415304576,0.6709463053645457,0.23935338203514273
2020-03-10,-0.11228620071547506,-0.8201332093650094,-0.2551566544793656,-0.36845055856826187,0.31002334266150317,1.8294313891150353,-0.41223133872429507,-0.06899175805101526,0.7351237780515892,0.1833366097416637
2020-03-11,-0.30492040880517685,-1.1468255934068377,-0.5031382566563435,-0.6308457165358095,0.10334111422050103,2.0581103127544145,-0.5038383028852496,0.06899175805101525,0.6651119896657234,0.017133136564956963
2020-03-12,-0.4471905427798323,-1.4090663790992015,-0.6901319142630425,-0.8318803966514431,-0.14209403205318893,2.1724497745741043,-0.6412487491266813,0.20697527415304573,0.5309227285928144,-0.15047883402931433
2020-03-13,-0.589907364773246,-1.7631296673036723,-0.8665595701915707,-1.0533411701980218,-0.3229409819390658,2.5154681600331736,-0.9466052963298629,0.48294230635710683,0.42007073031519393,-0.3166352199414139
2020-03-14,-0.7814248528160513,-2.136994810754301,-1.058271070408059,-1.3044752625718494,-0.6329643246005691,2.675543406580739,-1.3283009803338397,0.8279010966121833,0.17502947096466412,-0.5647228958035927
2020-03-15,-0.9943275297569313,-2.521869479901637,-1.2699842575222928,-1.5748024849904492,-1.0463287814825732,2.629807621852863,-1.7863358011386121,1.2763475239437823,-0.19836673375995262,-0.8865846093752009
