date,family,colleagues,friends,strangers,nrow,total,family_std_low_resolution,family_low_resolution,strangers_low_resolution,friends_low_resolution,colleagues_low_resolution,total_std_low_resolution,total_low_resolution,strangers_std_low_resolution,friends_std_low_resolution,colleagues_std_low_resolution
2020-06-03,1.6586150331659286,1.6370261305274607,1.8543956967799335,4.544025819329848,1056.7142857142858,9.69406267980317,0.06124804851144437,1.6863089389510255,3.254991207102628,2.085450981560753,1.8530267578125523,0.3775213272163039,8.834090569460136,0.3033007975711051,0.0737044438881733,0.11911526725268821
2020-06-04,1.6829760386803942,1.6465445957593257,1.8455130089104919,4.727280271617275,1142.142857142857,9.902313914967488,0.061543061256560797,1.6961937397568227,3.311582605133296,2.115365350406223,1.8853979862786552,0.3785723996101848,8.953641341308979,0.3036930272142469,0.07405650564513779,0.11937291336214594
2020-06-05,1.612182428181564,1.8321315506230191,1.8260295613919053,5.008625218984204,1079.0,10.278968759180694,0.06187633764276652,1.70576519374813,3.3618922141323733,2.1442058740080308,1.9197987132269356,0.3801113282801799,9.069228515006165,0.3044742372742247,0.07448855283728599,0.11978777349894036
2020-06-06,1.5618116887870581,1.974869382890836,1.856765430148309,5.197534301393246,1065.142857142857,10.590980803219448,0.06224873947194484,1.7150327711053295,3.40526888770843,2.171814646332844,1.9558614139134778,0.3822336486195394,9.180045453689178,0.3057813614465665,0.0750067391030326,0.12039907886772698
2020-06-07,1.5609176291114484,2.0451262813683355,1.869664577318328,5.105167292145299,1053.142857142857,10.58087577994341,0.06266036456153143,1.72400615411174,3.441250099305867,2.1980374411609063,1.9931427715770367,0.38502063320913366,9.285359228780232,0.30774580278957864,0.07561503489731379,0.12124191887897798
2020-06-08,1.5620852978602022,2.127982688982997,1.9131526383472244,5.332923968359123,1025.0,10.936144593549544,0.06311047915785917,1.7326950460620656,3.4695873029070117,2.222726512144721,2.031133089032755,0.3885303470564922,9.384535501711026,0.3104781559742828,0.07631475722895384,0.12234329745559153
2020-06-09,1.6072459897689804,2.1928707022728102,2.0222789963837675,5.59065062005527,997.0,11.413046308480828,0.06359748485251324,1.7411089859002105,3.4902662051866833,2.2457434831999614,2.069267682905215,0.392789924701524,9.477061793578397,0.314053068416774,0.07710423820546719,0.12371854225337497
2020-06-10,1.6038541798488415,2.3845069509512746,2.1762489541890675,5.917904402985731,949.1428571428571,12.082514487974915,0.06411892442474794,1.7492571724835935,3.5035211450016908,2.266962257597432,2.1069398892827027,0.39779017435501485,9.562568314407425,0.31849672690943653,0.07797867064382,0.1253686144626895
2020-06-11,1.6650593290375075,2.3986288025108853,2.37128509859851,5.9729895469374155,844.4285714285714,12.40796277708432,0.06467152832634536,1.7571483021872676,3.5098429409870495,2.2862718659311208,2.1435152724073285,0.40348333657160224,9.640845569449695,0.3237792470022272,0.07893015152669364,0.1272787630683301
2020-06-12,1.7069239592069168,2.3822555517763324,2.5071291823091224,5.997648149594659,761.8571428571429,12.59395684288703,0.06525130059981961,1.7647904231950935,3.509979754356637,2.3035791676638295,2.178346607189904,0.40978436995115936,9.711858034465804,0.32981342330942426,0.0799479236512309,0.12941875833135708
2020-06-13,1.7637450502169474,2.3722219357168792,2.6195847068036975,5.916930642032737,747.2857142857143,12.672482334770262,0.06585364019986503,1.7721908093094354,3.5049307142208312,2.318811318709296,2.210789201328163,0.4165756118088802,9.77575329312475,0.3364600906929167,0.08101879586681866,0.13174467839802878
2020-06-14,1.7946512415683091,2.436215440000357,2.69062236834575,6.10602600654162,692.0,13.027515056456036,0.06647349126982628,1.7793558554840523,3.4959322590422723,2.3319179188501153,2.2402161324534875,0.4237141942526136,9.83286615432486,0.34353913461557944,0.08212770596874674,0.13420198144778453
2020-06-15,1.8355142965688478,2.504591155944001,2.706501105310918,6.2026506238931365,643.0,13.249257181716903,0.06710551413891411,1.7862909965883418,3.4844373526816725,2.3428727578822692,2.2660329983635,0.4310412836031294,9.883717411325062,0.35084433387590386,0.08325837971629316,0.13672943210823787
2020-06-16,1.8447216377194648,2.450222690615315,2.7247990434021503,6.434430801413009,606.5714285714286,13.454174173149939,0.06774426778376853,1.793000650184728,3.472087929947214,2.351675088188503,2.2876918119762686,0.43839209281515684,9.929007063272708,0.3581598911269492,0.08439403532004196,0.13926338953662307
2020-06-17,1.8660494475657114,2.558853840138493,2.8056157905028454,6.682921831003618,559.1428571428571,13.913440909210667,0.06838439426748845,1.7994881833813021,3.4606811087914267,2.3583503637403407,2.304703714897522,0.4456056726704225,9.969601987733757,0.365276653258123,0.0855180845725706,0.14174199446841457
2020-06-18,1.806671461665616,2.6434028485583467,2.7772499701665674,6.427231020535799,492.0,13.654555300926331,0.06902079616558397,1.8057559031385562,3.4521298697470724,2.3629504008859916,2.316650232069965,0.45253366190759,10.006518224610621,0.37200645570548874,0.0866147882041227,0.14410888106749895
2020-06-19,1.8167636032948662,2.7044910973658243,2.7532850079284055,6.884207224970692,535.0,14.158746933559787,0.06964879907818644,1.8118050687856266,3.448419044742771,2.365552934102598,2.32319284255758,0.45904740579122516,10.040898201779244,0.378193538811267,0.08766983231239141,0.14631615093874129
2020-06-20,1.8382742186748353,2.6469547744017157,2.759680840872252,6.854628834527769,561.8571428571429,14.099538668476571,0.07026429283866588,1.817635924953118,3.4515575754200567,2.366260559440703,2.3240806959405376,0.4650430872832946,10.073983395473434,0.38372244365814245,0.08867080320832339,0.14832645516256523
2020-06-21,1.9063590746023744,2.6589419891704815,2.9404138070649872,6.9283475276260145,568.0,14.434062398463857,0.07086384677619534,1.8232477526650674,3.4635280951310596,2.365199078833434,2.3191563581247494,0.4704447267922797,10.107083068835518,0.3885221471574504,0.08960754843589952,0.15011412309790917
2020-06-22,1.9692952964300676,2.614457527137874,3.063201357717541,6.697129630164402,545.7142857142857,14.344083811449881,0.07144479619925438,1.8286389359552997,3.4862349596440274,2.3625152788955113,2.308359522965103,0.47520508599331873,10.141539865602882,0.39256645186003697,0.09047242116821923,0.15166535222390246
2020-06-23,1.99744452239195,2.687304174562915,3.147377108498735,6.38365611920383,534.5714285714286,14.215781924657433,0.0720052989886017,1.8338070410822276,3.5214519006647267,2.358374197405901,2.291728675652198,0.4793046601960282,10.178693148690446,0.3958708449932961,0.09126041311760805,0.15297753549250478
2020-06-24,2.0144691599623346,2.616785180448415,3.2001325927148936,6.397022064833018,578.5714285714286,14.228408997958661,0.07254436270422074,1.8387489052085817,3.5707705053716325,2.352955948501654,2.269400739345026,0.4827490674192341,10.21984106223497,0.39848622688622476,0.09196918724326521,0.15405785670429048
2020-06-25,2.1016083344685534,2.613782913628971,3.3389939128267336,6.734160429375167,658.5714285714286,14.788545590299426,0.07306184383877622,1.8434607312855187,3.6355507359615205,2.3464521929427073,2.2416087773972415,0.4855652438621733,10.266202357981152,0.400490111160107,0.09259902576910503,0.15492133340429048
2020-06-26,2.1530462050602,2.568826126406488,3.354180462703911,6.4228721953162315,628.0,14.498924989486833,0.07355842174299883,1.8479381858324038,3.716874696952863,2.3390623519941363,2.2086778593662983,0.48779693307419486,10.318879060925923,0.4019761249546736,0.09315271129405706,0.15558853017122384
2020-06-27,2.1385874211161444,2.635472879812973,3.3335948371493416,6.689643699440913,614.0,14.797298837519373,0.07403555029245525,1.8521764963349592,3.8155048351799605,2.330989672020837,2.1710192297060407,0.48950000283378625,10.378821053807002,0.40304286673975204,0.09363535909809215,0.15608319847460322
2020-06-28,2.100119526100366,2.621276708664136,3.238263150577804,6.797330556209404,638.2857142857143,14.756989941551709,0.07449539057777278,1.8561705450985146,3.9318477175524875,2.322437251478499,2.1291229437135466,0.49073812907934916,10.446793634900288,0.40378336521505626,0.09405421719104534,0.15643011506414856
2020-06-29,2.0381078518839675,2.5784408469306364,3.1652131602049787,7.0427500476918885,629.1428571428571,14.82451190671147,0.07494072782723524,1.8599149565955895,4.065924473273791,2.3136041424760685,2.0835491561588277,0.49157933947444665,10.523349048888466,0.40427646160910286,0.09441844738198917,0.1566533807622009
2020-06-30,2.046127763388392,2.5593823335413712,3.107766458676419,7.1609512601961995,665.1428571428571,14.87422781580238,0.07537487548163692,1.8634041756448172,4.217348907913117,2.3046816355217827,2.0349182643847383,0.4920938033678839,10.608802907096463,0.4045813473357815,0.09473889596250587,0.1567753990104369
2020-07-01,2.0189852843551814,2.499204048744306,2.9887079638943317,6.9249885808380585,683.5714285714286,14.431885877831876,0.07580156892533031,1.86663253415843,4.385314193481316,2.2958498286660944,1.983900119870218,0.4923530905017625,10.703216302575822,0.4047361937798646,0.09502785696719648,0.15681667664375698
2020-07-02,1.9486787793578324,2.4687194708762457,2.840809784236036,7.052069112023446,700.0,14.31027714649356,0.07622485093487692,1.8695943047032886,4.568588908189657,2.287274571394619,1.931202530639451,0.49243090806537837,10.806384289379405,0.4047613216691871,0.09529882505914938,0.1567964825747169
2020-07-03,1.9177480956396924,2.4282956090238126,2.815821271007104,7.284484460902209,683.8571428571429,14.446349436572818,0.07664895053963446,1.872283739737149,4.765523038880079,2.2791048598115817,1.8775592817662987,0.49240508475141725,10.917831236548405,0.40466673500043715,0.09556622972242355,0.15673427416831584
2020-07-04,1.9007251700136034,2.31110880217755,2.802813234931484,7.35954755488577,633.2857142857143,14.374194762008406,0.07707815678893533,1.8746950961030175,4.974064366052709,2.2714707435012746,1.823717902797278,0.49236032949238834,11.03681338913279,0.404463182656037,0.09584513858285806,0.1566516713178252
2020-07-05,1.8656176755390206,2.1827382978576786,2.7043081113630696,7.7632871570557525,603.1428571428571,14.515951241815523,0.07751668895672591,1.8768226451785046,5.191785425285385,2.2644817866483784,1.7704274093515293,0.49239108450439556,11.162328774962477,0.4041753053663395,0.0961509162865203,0.15657464145602848
2020-07-06,1.9009727981034457,2.157507086579956,2.7102567510326394,7.694163215838787,613.4285714285714,14.462899851554829,0.07796856501947998,1.8786606699635866,5.415920980927369,2.2582261072622956,1.7184262415348428,0.49260365179234283,11.29313439154394,0.4038549469510962,0.09649882725297179,0.15653547115037703
2020-07-07,1.9121456656170572,2.0153640379316893,2.6670509210187334,7.898737396195636,591.5714285714286,14.493298020763117,0.07843747080356443,1.8802034513198298,5.643415661958365,2.252769999418576,1.6684306141449117,0.493116733199745,11.4277703977053,0.4035923958677515,0.09690357624067326,0.1565740565052443
2020-07-08,1.942711638370769,2.025577295896746,2.6837258789247493,8.62142140704167,563.5714285714286,15.273436220233934,0.0789266329499883,1.8814452465088654,5.870981102219817,2.248158125010189,1.6211234829239836,0.49405961676996724,11.564590825390159,0.40352320448187695,0.09737878989347663,0.15673806006733845
2020-07-09,1.9858669802683881,1.96690558161781,2.614370272574596,8.795889633277861,540.2857142857143,15.363032467738654,0.07943869967502004,1.8823802640717269,6.095161606959257,2.2444142442488486,1.5771443172917738,0.49556748836341064,11.70180012472992,0.40382836392264226,0.09793645441600911,0.15708157140800177
2020-07-10,1.9750314265346989,1.893734849910493,2.63732579624748,8.933882391356702,552.0,15.439974464049373,0.0799756340645757,1.8830026398918,6.312407046434508,2.2415424386524117,1.5370798530392589,0.49777375027384213,11.837494666950565,0.40472609999947806,0.09858633759541076,0.15766208459601236
2020-07-11,1.9933178634169975,1.861479894421837,2.622571605237752,9.11258274690248,616.1428571428571,15.589952109979066,0.08053862516100774,1.883306419937365,6.519151368953522,2.239528766983982,1.5014559783995596,0.5007997579032605,11.969708161617415,0.4064545435406003,0.09933543524993495,0.15853586940933967
2020-07-12,2.067391040710514,1.7602961440855442,2.644487128509207,9.365514681258144,620.5714285714286,15.837688994563408,0.08112802222403348,1.8832855556295192,6.71189484535439,2.238343283947578,1.4707308838273023,0.5047429647053787,12.096459803815954,0.409246100738531,0.10018749028563412,0.1597521399862625
2020-07-13,2.0860702732008525,1.7081138697865161,2.5858770943415084,10.066146157043866,623.8571428571429,16.446207394372742,0.08174329715135767,1.882933917975569,6.887287920293469,2.2379423436538324,1.4452895799046193,0.5096649709706239,12.215803859209183,0.4132963700974629,0.10114263464217163,0.16134675365422196
2020-07-14,2.125534508354394,1.717656422702893,2.5967617448954883,10.367499792477364,656.8571428571429,16.807452468430142,0.08238303907016922,1.8822453365014626,7.0422143680730205,2.238271105082678,1.4254398593629338,0.5155812575322221,12.325879325734679,0.4187324323474004,0.10219719920701009,0.16333641044735536
2020-07-15,2.1076398622256898,1.563310511676612,2.560512838075957,10.238180532712152,669.4285714285714,16.469643744690412,0.0830449835789328,1.8812136685752536,7.1738713458268695,2.2392661550056387,1.4114097487119268,0.5224543328576065,12.424958284029465,0.4255864917961155,0.10334372437047086,0.16571437372001702
2020-07-16,2.121339418868362,1.5512645241179501,2.651175349960005,10.33071520693673,655.4285714285714,16.654494499883047,0.083726077134052,1.879832903916571,7.279843915798001,2.240858164990297,1.4033464629822814,0.5301915978716096,12.511491567004736,0.4337804475547113,0.104571185878016,0.16844854206841506
2020-07-17,2.152293639205653,1.5205783284389278,2.655705492223288,10.223531620556587,650.5714285714286,16.552109080424454,0.08442257481515558,1.8780973079315004,7.35817167870673,2.2429745029899597,1.4013168443289217,0.5386485194174623,12.584150443077345,0.44312486586463534,0.10586542977554109,0.17148230324585947
2020-07-18,2.187139643510034,1.5069019789167997,2.6753273845230368,10.131992143940476,612.2857142857143,16.501361150890343,0.08513016739233759,1.8760016060143385,7.40740532497299,2.2455417263291024,1.4053092325298002,0.5476368770416864,12.641863116210102,0.4533326739346411,0.1072097898021434,0.17473810396049339
2020-07-19,2.1811784127495164,1.5785535655104024,2.665617375036043,10.494781178674202,634.1428571428571,16.920130531970162,0.0858441315023924,1.8735412091538484,7.4266511680798075,2.248487891259649,1.4152366836592492,0.5569371120260491,12.683844995937429,0.46404487438915754,0.10858584355199467,0.17812322025161628
2020-07-20,2.232830326738423,1.5382343106107303,2.7330827689952106,10.097929522263128,636.2857142857143,16.60207692860749,0.08655949504606886,1.8707124791294043,7.415602067814914,2.2517446242582233,1.4309414233692443,0.5663133147865177,12.709621876857444,0.47486369127427763,0.10997425219907134,0.18153692322814843
2020-07-21,2.2013400494680946,1.5271266791523497,2.713611792198695,10.664217486724272,614.5714285714286,17.106296007543413,0.08727120882539964,1.867513029358507,7.374553568689729,2.255248911396758,1.4522003942379829,0.575529193468361,12.71904538279426,0.4853881302391652,0.11135562347825277,0.18487814157472
2020-07-22,2.2271631946000894,1.4971581816862491,2.6648861858195807,10.287608564777907,629.0,16.67681612688383,0.08797431506251878,1.8639420551560375,7.304404554229224,2.2589445739680536,1.478731733461072,0.5843634378242449,12.71230026769161,0.4952476255677234,0.11271133876212092,0.1880527920053796
2020-07-23,2.2388441198707882,1.538052443277887,2.6874038639365554,10.096894541614873,630.1428571428571,16.561194968700104,0.08866410381432696,1.8600006848950952,7.206642231092639,2.262783410607313,1.5102019985950537,0.5926231416559276,12.689903413954301,0.504130630396121,0.11402429149512466,0.1909801131599006
2020-07-24,2.2193985288447573,1.5962983551736927,2.660203660407507,9.961516572076732,654.0,16.43741711650269,0.08933624937851378,1.8556923414368651,7.083311785581808,2.2667259979664696,1.5462339458077339,0.6001542821537938,12.652694619526445,0.5118061641848578,0.11527949457970602,0.19359753184960013
2020-07-25,2.1558366364850956,1.5767238793075828,2.5830724422926004,9.83064508395864,673.8571428571429,16.146278042043914,0.08998692046424206,1.851023101343023,6.936971575181241,2.2707421531567573,1.5864146576580704,0.6068486081760859,12.601819507577858,0.5181372171875095,0.11646452711984752,0.19586377248281572
2020-07-26,2.129153261380668,1.5684782652724951,2.5543589920002026,8.830352686297818,640.4285714285714,15.082343204951185,0.09061286000942069,1.846002037916947,6.770635205609993,2.274811071316904,1.6303038161226089,0.6126466279721927,12.538705117865383,0.5230855193613948,0.11756980491034505,0.1977600776762158
2020-07-27,2.066289654988117,1.5718185391869255,2.503808888932313,8.857296053341802,702.8571428571429,14.999213136449157,0.09121143286384771,1.8406415331473682,6.58770227722651,2.27892116049828,1.6774419214718628,0.617536702001319,12.46502893827856,0.5267076337959647,0.11858867309802577,0.19928954566145915
2020-07-28,2.0351362940750515,1.5682528738573311,2.5077211870616694,8.649152487844132,690.1428571428571,14.760262842838186,0.091780641905484,1.8349575432421306,6.3918799441128495,2.283069603366064,1.7273582685006137,0.6215505420673465,12.382682301856985,0.5291427847517213,0.1195173325790999,0.20047472008001238
2020-07-29,2.0135357075317093,1.5557643885303143,2.616673492816186,8.769145720036338,656.5714285714286,14.955119308914545,0.0923191153019203,1.8289698027091728,6.187097699344266,2.28726168085917,1.7795785081085855,0.6247556960241222,12.293729203586167,0.5305933965428451,0.12035462308994453,0.20135369915269397
2020-07-30,2.0460315710258548,1.547323748647507,2.6229299337255125,9.343497138371996,658.4285714285714,15.559782391770868,0.09282606938177011,1.8227019529072168,5.977417970224076,2.291509896872218,1.8336316436628826,0.6272458488615725,12.200361679463366,0.5313000466244111,0.12110169483216697,0.20197516370851393
2020-07-31,2.050906540470671,1.5774568306513221,2.6286846404839417,9.433960644771574,637.4285714285714,15.691008656377507,0.09330125279572994,1.816181582657358,5.766945172412203,2.295832945237066,1.8890563371016702,0.629129972583592,12.104852936713671,0.5315133648314272,0.12176160618507825,0.20239284451700762
2020-08-01,2.0691988175863036,1.7019558439149924,2.7191761031305246,9.324612605318933,627.8571428571429,15.814943369950754,0.09374487823829004,1.8094401708504804,5.559735832236962,2.3002545608758345,1.9454064283500658,0.6305214738116496,12.00950942971355,0.5314661617063611,0.12233888711614276,0.20266003474767072
2020-08-02,2.032011456660625,1.7661688686887644,2.8186212893046827,10.016690931976699,655.2857142857143,16.633492546630773,0.0941575479520374,1.8025129239392141,5.359712247782838,2.304802296117355,2.0022556021894897,0.6315284819647942,11.91662304408636,0.5313494686549104,0.1228391061077321,0.20282477347095315
2020-08-03,2.0139173292170836,1.8889306969135318,2.810850180232644,10.09099324273647,585.2857142857143,16.804691449099728,0.09454017860392859,1.795438504666464,5.170581932184552,2.309506261007484,2.059201168065547,0.6322462661327192,11.82842448606639,0.5312959414270596,0.12326847297629064,0.20292625595061706
2020-08-04,2.0062284865820628,2.0281811738021585,2.846892788797148,9.302421132716622,583.2857142857143,16.18372358189799,0.09489393003012786,1.7882586522228443,4.995764781582709,2.314397863228837,2.115866949242838,0.6327524651678995,11.747038881239122,0.5313730690865692,0.12363350152387968,0.20299285822576016
2020-08-05,2.0734800025730746,2.1716324004466623,2.9015331064626753,9.404246478239445,549.4285714285714,16.550891987721858,0.09522014096791875,1.7810176980833947,4.8383295530789425,2.3195085792246797,2.171905307070566,0.6331053975735073,11.674444472528394,0.5315869519835331,0.12394074562287728,0.20304191546431447
2020-08-06,2.0721020672569024,2.197595987516778,2.9507211825914514,8.729922608391544,539.0,15.950341845756677,0.0955202734319645,1.7737619858713394,4.700940844288374,2.3248687835504156,2.226998352856696,0.6333452527039801,11.61243517844817,0.5318954448960499,0.1241966114996813,0.20308111023492015
2020-08-07,2.042711231042784,2.204459419926683,3.0232679084118663,8.931723637521015,526.7142857142857,16.20216219690235,0.09579586604830885,1.766539207544871,4.58581735585237,2.330506658604398,2.2808584230443048,0.6334975384817021,11.562587635628674,0.5322277269136539,0.12440723916828075,0.2031110676325896
2020-08-08,2.0604161566624275,2.2647244297756086,3.0663139308055167,9.28292242961758,486.7142857142857,16.674376946861134,0.09604849560194702,1.7593976718128894,4.494701811095553,2.3364472019505786,2.333227912295825,0.6335778556314042,11.526233210367756,0.5325063053360474,0.12457843853741024,0.20312857528865635
2020-08-09,2.050824143116424,2.358166009249847,3.049767213683673,9.094261564619034,564.0,16.55301893066898,0.09627974539504126,1.7523855237791,4.428842520775847,2.3427113436482987,2.3838785731682046,0.6335969413879833,11.504435327503867,0.5326672914671099,0.12471566164507063,0.20312978349697527
2020-08-10,2.0167104231505277,2.4116879632097317,3.0634512883204694,8.435916563079822,578.5714285714286,15.927766237760551,0.09649117879256519,1.745549937232045,4.388986230921837,2.34931518152539,2.4326103999625657,0.6335649948482653,11.49797233526209,0.5326754328364112,0.12482399214752835,0.2031128008298478
2020-08-11,1.9693523784351377,2.4007321558425034,3.0013013250127267,8.31954369757916,589.1428571428571,15.690929556869529,0.096684316513937,1.7389363026140061,4.3753815901942374,2.3562693383115683,2.4792502179274423,0.6334945390703361,11.507326004752732,0.5325316025321928,0.12490813633311817,0.20307926365652243
2020-08-12,1.896068078960362,2.4880725050876147,2.917568259136804,7.847166427582841,642.7142857142857,15.148875270767622,0.09686061671005013,1.7325874344226926,4.387792328544951,2.3635784410931735,2.523650097365559,0.6334014369259658,11.532675654243324,0.532271940239973,0.124972405663141,0.20303468616771772
2020-08-13,1.9139476298330658,2.517581165181263,2.9125343588775783,7.898993099257994,666.8571428571429,15.2430562531499,0.0970214574965858,1.7265428215796663,4.425519055913882,2.371240720723481,2.5656857056172386,0.6333040853909189,11.57389779189709,0.5319593586713178,0.12502068784497727,0.20298764591908047
2020-08-14,1.9882283701953052,2.5875389808765,2.9186514487979633,7.615118956240975,679.7142857142857,15.109537756110742,0.09716812223219427,1.720837943137356,4.4874284693821656,2.379247726655114,2.605254698824437,0.6332211891753344,11.630571086254031,0.531669471257712,0.12505641021431274,0.20294808438687859
2020-08-15,1.9350928948933002,2.6262383041324604,2.858182697386198,7.643210836216038,744.0,15.062724732627997,0.09730178828442189,1.7155036696390888,4.571988697347994,2.387584151149206,2.6422752404278507,0.6331687907979615,11.701986400591863,0.5314739820252111,0.1250825043490932,0.2029251643171255
2020-08-16,1.9487161231855803,2.663504334805085,2.857727934498519,7.2997047809798525,667.1428571428571,14.769653173469036,0.09742352021114914,1.7105657675846457,4.677309504830403,2.3962277559276908,2.6766847152545923,0.6331573612148705,11.787161564345926,0.5314250328675488,0.12510138333553436,0.2029251974974625
2020-08-17,2.009642269841209,2.7008296395571754,2.9399633793972617,7.371359974098995,645.1428571428571,15.021795262894642,0.09753426815671412,1.7060445209184791,4.801186127640735,2.4051493940129953,2.708438687653547,0.63318971171801,11.88486050076531,0.5315437931267528,0.12511494250619026,0.20295012447964936
2020-08-18,2.0065214842810333,2.692985155316458,2.997506467021105,6.981319025974225,641.1428571428571,14.678332132592825,0.09763487184536314,1.701954479411575,4.941145586042919,2.4143131196649272,2.737510130338079,0.6332602859052323,11.9936162837983,0.5318156801000671,0.12512459097251855,0.2029968975268383
