"date","family","colleagues","friends","strangers","nrow","total"
2020-09-14,1.8827007421834352,2.374018203096533,2.9943426073887993,5.813628732461223,719.2857142857143,13.064690285129988
2020-09-15,1.881637122831169,2.386501317940978,2.9662225426936635,5.995775794364822,743.8571428571429,13.230136777830632
2020-09-16,1.8680273508930185,2.3775375463858444,2.9339218574256765,5.690174248973103,750.5714285714286,12.86966100367764
2020-09-17,1.8424955908491494,2.4204867928055376,2.8474580695600062,5.507800411404135,751.8571428571429,12.618240864618828
2020-09-18,1.7405248956203938,2.413792067953718,2.7654431027636823,5.210048183269706,771.5714285714286,12.129808249607501
2020-09-19,1.757061236175907,2.4150922294172035,2.751728850863739,5.156716484296253,788.5714285714286,12.080598800753103
2020-09-20,1.6795998622752655,2.5288264818536192,2.7033581459539318,5.106847218786387,810.1428571428571,12.018631708869206
2020-09-21,1.6944232187678272,2.5127825518438036,2.653530027073118,5.081893996559331,756.2857142857143,11.94262979424408
2020-09-22,1.6439359425324997,2.507944696938196,2.612842752318713,5.089130945140661,731.7142857142857,11.85385433693007
2020-09-23,1.658446469682784,2.516065832184748,2.562562445558472,5.147649717098302,724.7142857142857,11.884724464524302
2020-09-24,1.6749527077042283,2.51778616813878,2.588341100612768,5.531149827788501,784.7142857142857,12.312229804244279
2020-09-25,1.670624963406303,2.5347501207072156,2.589372442753169,5.318195480436981,813.5714285714286,12.11294300730367
2020-09-26,1.6456322450440168,2.5980161957575194,2.5749731234670024,5.304062232002008,841.1428571428571,12.122683796270547
2020-09-27,1.6612356954473912,2.478848688051783,2.5436508801592694,5.642299959650826,886.0,12.32603522330927
2020-09-28,1.663565260853159,2.584026217293016,2.61163174210185,5.826000369360988,900.0,12.685223589609011
2020-09-29,1.6914530437868134,2.6069643585797815,2.691868597568063,5.919483892202309,885.8571428571429,12.909769892136968
2020-09-30,1.6712438679350528,2.591648373122782,2.722049088063205,6.240540054113134,839.5714285714286,13.225481383234174
2020-10-01,1.6264723119079854,2.621688856864821,2.672431025217015,6.353497921306322,780.4285714285714,13.274090115296143
2020-10-02,1.629872102674487,2.60637671371454,2.709542483134689,6.400513585012059,760.7142857142857,13.346304884535774
2020-10-03,1.6287373157711007,2.5704500628059863,2.746945189822328,7.040015973351055,739.1428571428571,13.98614854175047
2020-10-04,1.641246983837164,2.6328242880116686,2.792930289308976,7.261017710904882,701.4285714285714,14.328019272062692
2020-10-05,1.6462148349700316,2.5952060254538414,2.807897603508781,7.462931999303834,696.7142857142857,14.512250463236489
2020-10-06,1.6130377803644056,2.5836000317049908,2.79058513798203,7.170794198237461,697.4285714285714,14.15801714828889
2020-10-07,1.6437932860844617,2.5783037366970207,2.7511534809357516,6.938542945472579,701.4285714285714,13.911793449189815
2020-10-08,1.7242570713352308,2.5685280906475105,2.756698014600289,6.726363830537893,679.8571428571429,13.775847007120921
2020-10-09,1.75044753749266,2.53384455000133,2.722430143085092,6.884417126484081,657.1428571428571,13.891139357063164
2020-10-10,1.804520518036229,2.463792880684955,2.6654708728905274,6.829066607898268,630.4285714285714,13.762850879509982
2020-10-11,1.8281788245747588,2.40265624270284,2.544098545314666,6.206140798568106,621.2857142857143,12.98107441116037
2020-10-12,1.8777923898781987,2.197656585471757,2.421218123977152,6.249706727933863,607.8571428571429,12.746373827260973
2020-10-13,1.9820531781629782,2.0208416610286974,2.3704177656658882,6.471338472234639,584.0,12.844651077092204
2020-10-14,2.0419158505272006,1.8803918590633304,2.358126571804559,6.356601441932682,602.2857142857143,12.637035723327774
2020-10-15,2.006533211339345,1.79909245891858,2.32545172208965,6.22418992335668,606.1428571428571,12.355267315704255
2020-10-16,2.0100836070151105,1.8858176817386105,2.339801982525862,6.387549940054334,611.4285714285714,12.623253211333916
2020-10-17,1.9792612111090662,1.9495620116054444,2.386196017452007,5.927609938762468,646.1428571428571,12.242629178928988
2020-10-18,1.9466428321043718,2.004716583760787,2.5631113753199677,6.0062449134792155,656.1428571428571,12.520715704664342
2020-10-19,1.8627398721682706,2.1526895137155253,2.595819566367232,5.52677172885653,672.4285714285714,12.138020681107557
