"family","colleagues","friends","strangers","total","dates"
2.0602936670662126,3.7906641439634994,1.5397526126129517,12.546806629940104,10.440201942291395,2020-05-13
2.0623047991170713,3.802274000379386,1.6007150732340494,12.575081813886996,10.503326089388564,2020-05-14
2.068432467671401,3.818131936307166,1.6642047534616606,12.603733338084874,10.567282317701183,2020-05-15
2.078309652966801,3.8382975591856616,1.730083217541416,12.632748534381687,10.632026642319317,2020-05-16
2.0914577321012446,3.8628009275972053,1.7982026526050858,12.662114230524876,10.69751405266763,2020-05-17
2.1073182639141868,3.891641153657677,1.868406397377989,12.691816759678025,10.763698568554926,2020-05-18
2.125290577301678,3.924785242076023,1.9405295251559145,12.721841970781371,10.83053329817423,2020-05-19
2.14477260736015,3.9621671837423653,2.014399478582123,12.752175239748034,10.897970497957374,2020-05-20
2.165202062219241,4.0036873196899805,2.089836753360982,12.78280148148588,10.965961634183351,2020-05-21
2.1860948596455407,4.049211989150007,2.1666556276631543,12.813705162733138,11.03445744623493,2020-05-22
2.2070778670335796,4.098573473196406,2.244664933611589,12.844870315694045,11.103408011393777,2020-05-23
2.227913312673381,4.151570243176369,2.3236688668911736,12.876280552458937,11.172762811060004,2020-05-24
2.248512791982129,4.20796752074782,2.403467830200602,12.907919080191402,11.242470798278111,2020-05-25
2.2689395328810984,4.267498153906934,2.4838593059662344,12.939768717063256,11.312480466447663,2020-05-26
2.289398456677323,4.329863810887245,2.5646387534672135,12.9718119089164,11.382739919093456,2020-05-27
2.3102145091535733,4.394736491247586,2.6456005252815133,13.004030746628706,11.453196940566816,2020-05-28
2.3318006677414296,4.4617603508369275,2.726538797756395,13.03640698415948,11.523799067546651,2020-05-29
2.3546178789458887,4.530553834627014,2.80724851003649,13.06892205724826,11.594493661206347,2020-05-30
2.3791298734602626,4.600712108636467,2.8875263060498835,13.101557102739086,11.665227979910163,2020-05-31
2.4057562821185874,4.671809779331708,2.967171473759284,13.134292978500671,11.735949252300776,2020-06-01
2.434827686802148,4.7434038859834775,3.0459868759327935,13.167110283911477,11.806604750637842,2020-06-02
