date,family,colleagues,friends,strangers,total
2020-07-17,2.7919502840378105,3.493199846294527,2.9285895099746084,15.066984132074717,17.077607896472582
2020-07-18,2.6309921515429644,2.9299168286909536,3.0258916375817506,16.079232512023555,17.367827958657752
2020-07-19,3.1725050851512697,2.3254553449201687,3.5463182540296447,13.35806782735593,16.045006437718996
2020-07-20,3.037875485405341,2.6037390051532223,3.175370674880867,13.296479449732335,15.714794909438016
2020-07-21,2.7231924781621086,3.5584978460612624,2.994889779789566,11.724512824506922,14.60305611292073
2020-07-22,2.5969877325094988,3.2724870387880047,2.7100464715570864,18.39525262047655,18.994729033049403
2020-07-23,3.013785492301252,3.2880608089687895,3.10452704459798,12.853868245709688,15.596477358626652
2020-07-24,2.5328779939045463,3.399536482493732,2.782561002026334,20.398191732950327,20.56948395006363
2020-07-25,2.8625160266874965,2.5001378680242623,2.6483866812184704,12.320220517485557,14.379498754767173
2020-07-26,3.280130205821583,2.586179154576707,3.739886446204141,11.53782835785783,15.087360758744163
2020-07-27,2.857940652568389,3.4168730970361767,2.954366284283586,11.992349339026521,14.853286736366636
2020-07-28,2.1619446756487157,3.240579239055405,2.382763747882031,10.42046193510693,12.573664587205602
2020-07-29,2.3886149909959595,3.7521574148865007,2.5070396795806182,9.305794911805163,12.335659012602248
2020-07-30,2.428299207857137,3.329535823455093,2.7017399991404067,12.99647902584542,15.018845661776915
2020-07-31,2.274331590633585,3.289295159713279,2.808836084954182,18.360367127648498,18.909243164687496
2020-08-01,2.681691013597367,2.3546626561961768,3.5085937546955277,13.561776694186975,15.734708014589039
2020-08-02,3.541686338436074,2.759855578797273,3.783774976667877,17.164344224387474,19.43901745706907
2020-08-03,2.943953553201078,3.642780204716255,3.0137403127545523,12.796217590047725,15.614824898521107
2020-08-04,2.3286540245179705,4.673387905402657,3.094281228674042,9.352881206944659,13.437742288577839
2020-08-05,2.0570107675062452,4.328175063504687,3.2480295023506374,13.91834403421953,16.322147449357868
2020-08-06,2.294489862281224,4.756627066869927,2.65467657136709,13.688592033216102,15.970011191411414
2020-08-07,2.195210991267784,4.996814326814532,2.9882104733143278,10.61126432009671,14.15609113585999
2020-08-08,3.1873870455579207,4.297431057247219,3.9592735986509546,14.455741385907459,18.26338179712547
2020-08-09,3.5091080653784426,3.1606291498508483,4.1772292303881695,10.561991706213673,15.26960822109094
2020-08-10,2.6583920703872153,3.67903592407359,3.5419328887001855,14.36266717517743,17.01171061160757
2020-08-11,2.4948622496391053,5.482393034943676,3.443509206263635,12.813955397024529,16.718255637987433
2020-08-12,1.968805899168975,5.538226543860145,3.102938026785168,14.058365645475964,16.93343283492862
2020-08-13,1.9762471147755918,5.48775393784118,2.752871226982068,7.255242610840432,11.851753200345273
2020-08-14,1.7686581946343192,5.1530158451204775,2.6086075662546597,9.717874051738974,12.951501577349315
2020-08-15,2.5924205768047948,5.132171916115598,3.2626278374184383,9.599602757472866,14.208664432811315
2020-08-16,3.666147100872028,2.944666096698252,4.11726448847332,11.05342946288096,15.643611255590985
2020-08-17,3.2889489916791272,4.94697106185978,3.623823443437965,12.090384636401554,16.590160825038076
2020-08-18,2.0064741327133495,5.927016908723496,2.9550029358982037,12.923288271961267,16.400910640171038
2020-08-19,2.089988671901877,5.834618882303685,3.1436107660897172,10.776007147586322,14.962393598899684
2020-08-20,2.4363206414622423,5.760863676513888,3.324376219321493,8.017276041951332,13.253826452115788
2020-08-21,1.7325072389332385,4.818960862769471,3.0304429037163665,5.881772413891266,10.381261670319482
2020-08-22,1.9407509425480567,5.116681184776277,2.7539987909041335,8.032999698737234,12.045258873607994
2020-08-23,3.6806225993865023,3.398349005237795,4.446711540535323,9.681568444595781,14.945627061757245
2020-08-24,3.001432973161199,5.113381269410563,4.5591085540721625,8.40886216976684,14.721977331940824
2020-08-25,2.0834831588843223,4.871710885153849,2.712239061349132,7.059500882324979,11.307653633832395
2020-08-26,2.0473766369818804,5.7416067045280865,3.4180384934232118,8.589826919548491,13.461985998566126
2020-08-27,1.9983915992743302,6.341793477454813,3.3029293260025976,11.130890249242281,15.583484149575378
2020-08-28,2.2788895480657922,6.3866837317095095,3.637412351361885,17.851974414802125,21.06506145930022
2020-08-29,2.5453919412302533,4.626261094541664,3.494189527745132,12.798482477871481,16.3713924785685
2020-08-30,3.3257889861160765,3.4586392795015035,4.228608348853231,12.574997873576,16.815861808382156
2020-08-31,2.948626587631312,4.51885995898414,4.00246609869403,10.053231437787517,15.057229472843908
2020-09-01,2.1165970635944618,5.419209806322841,3.0558655115965343,8.244264080363013,12.873578210892747
2020-09-02,2.2794901968897063,6.149512721055795,3.7509664350192247,7.730197809112212,13.76164502708248
2020-09-03,2.233404941221686,6.607151211658937,3.328219683261144,13.930466355254264,18.001370430939133
2020-09-04,2.1949187702228357,6.341373373845268,3.688763899310157,13.739449155427925,17.92116292291079
2020-09-05,2.623304571254303,6.199118642450753,3.5941633969092575,9.528359219012048,14.95123864732555
2020-09-06,2.883769102853854,3.380021533170931,3.859897777038925,9.907723289441975,13.986335635015026
2020-09-07,2.7661120058553377,4.622609942769095,3.6186834628837063,6.626176430992167,12.11289671888292
2020-09-08,1.9166322976298458,5.36578828227647,2.934380428092225,6.813413472995433,11.764297570503421
2020-09-09,1.5785600154849455,5.124878630657373,3.6499829685715577,11.667603294101253,15.231802333631215
2020-09-10,1.9120429414201203,5.6402111315954,3.221539657406122,10.413943634841438,14.640239954681713
2020-09-11,2.0178250873576493,4.958879709975043,3.265141865633546,6.792167678487847,11.687345063996652
2020-09-12,2.339793369043893,5.107949524237036,3.342508793469091,11.874295468978307,15.724849542274471
2020-09-13,2.9032505067297536,2.7501945391253257,3.992471800650456,7.771852503211972,12.50869725020015
2020-09-14,3.375695223046176,4.309274641277979,3.1953635351869782,10.645489298377347,14.928056712036373
2020-09-15,1.9595523810992324,5.089347594390936,2.9935309836295203,6.631143342240658,11.228237526111506
2020-09-16,2.401935625389771,5.138556222141254,3.5573090289759657,8.469672545270964,13.370853777052234
2020-09-17,1.7938668731579583,5.126250345030802,3.1124933863019555,6.884104296793669,11.554977248792014
2020-09-18,1.993288300147705,5.329787733434698,3.0252167625563184,8.55576757276244,12.974543039069244
2020-09-19,2.220030697199382,5.191683376568534,3.086127832848193,8.905912298526122,13.339492414400645
2020-09-20,2.6939546410649715,2.8952625886690697,3.1784231511645746,5.885196666928582,10.379942770934367
2020-09-21,2.4632514721921552,4.183733040233593,2.5438566104957396,7.597466010440956,11.52006230834113
2020-09-22,2.0942519033414073,4.871447505426348,2.882425653062956,6.091611970935899,10.882696610158494
2020-09-23,1.7098011965767421,5.765600566040894,3.157122533247339,7.892267564321991,12.584723163486636
2020-09-24,1.9245080071966725,4.706699414912607,2.7368891709999636,6.656507526549984,11.028042245430239
2020-09-25,1.5653743607467603,5.374278453966335,2.7154920472990027,8.640222052196355,12.35883516516069
2020-09-26,2.3544566037116867,5.1336856540308915,2.7751454216704885,9.444998432427248,13.603116619605574
2020-09-27,2.829239745895204,3.235210332387541,3.4928145574040648,9.73904866114789,13.659204886112352
2020-09-28,2.4521007176979817,4.356083692898465,2.549935103769858,5.474005396957914,10.125090354204143
2020-09-29,1.8854532273670668,5.449609421033734,2.7605460169348395,5.918475897176962,10.947313280829286
2020-09-30,1.86025044587446,4.456893007524354,2.9299637694342535,11.27280860875642,14.261096066941146
2020-10-01,1.9511213518399266,5.861255947472995,3.2712820313242226,8.486324648449164,13.534875227340203
2020-10-02,1.8124665957350552,5.525102059455674,3.343379069940156,9.618276000584542,13.924476430427589
2020-10-03,2.207295357237191,5.221876282103852,3.0583613511367975,12.724041866409557,15.984210881112046
2020-10-04,2.436251984767085,3.8330949986467444,3.1232412276478168,10.879339362029562,14.077418742998825
2020-10-05,2.4914390329261025,4.1017688988736145,2.8350867928690393,5.9819917062079355,10.62906648703581
2020-10-06,1.8904935977670336,4.798760873551884,2.9942259650366863,12.191910067344548,15.096191047017268
2020-10-07,1.9710170399807012,5.467331139092821,3.295278439653069,13.31672447664825,16.734488708695157
2020-10-08,1.9941110092482461,5.696872859271775,3.3818534980845167,10.455481287432839,14.819283402855433
2020-10-09,1.5212708416095968,5.315808881338748,3.207177042245503,6.686369872841076,11.452732003332278
2020-10-10,2.470508031275516,5.312707223928941,2.748700611183716,10.457927381507929,14.270964923290224
2020-10-11,3.127342771924085,3.7019872352965453,3.1771252841793367,8.791147654029105,13.129294862064368
2020-10-12,2.753795912172502,3.773117003998174,2.57368633228325,7.609719425742503,11.43797109406566
2020-10-13,2.3623508221241303,4.24165963920174,2.6175719095823924,11.754279723790395,14.52192519344626
2020-10-14,2.181546547946496,4.807320957501346,2.3380851178393396,7.349702724975788,11.286741599471965
2020-10-15,2.4147425294221243,3.1206088947253,2.4276462189922396,11.00751295649374,13.18511935191577
2020-10-16,2.4567493966543736,3.3309537803284206,2.8283722045943445,8.980203404022511,12.143984764057931
2020-10-17,2.9632309447226586,3.478228804279447,2.6398777266292384,9.339841637571592,12.822444497777292
2020-10-18,2.8545894864021526,2.5370035436820166,2.917617287482353,7.461428001556873,11.161895424258457
2020-10-19,2.7541446318707177,4.612070112289203,2.688516101919118,9.130955851453237,13.09430096933813
2020-10-20,2.08855815046367,5.050468921992006,2.9811446437210747,7.180433775669942,11.86387534152236
2020-10-21,1.883817914503678,5.4925211266342115,3.718581583925289,8.126636749479276,13.226422720473069
2020-10-22,1.694224719660664,4.896271731583977,2.6825312876194003,6.133482859848803,10.51014593516469
2020-10-23,1.9337761603803378,4.497609428433319,2.4362326056796553,7.147498830943573,11.022790943835867
2020-10-24,2.0749834259473108,5.281280579569602,2.626257261107657,8.275033170498004,12.322926332819499
2020-10-25,2.5256864556736938,3.2079049746148995,3.097000255592733,8.481307288679126,12.152275289296277
2020-10-26,2.086055439675502,3.843659857213831,2.234497763948711,7.710640665914674,10.827845165800651
2020-10-27,1.603559494383503,4.702361820383972,2.2140471004675923,5.663806427497525,9.55388973150479
2020-10-28,1.9624365227598346,5.22074855783681,2.5637244565205384,9.415857527064524,13.167146963609861
2020-10-29,1.619609208844113,5.154184271709992,2.3064047325054493,5.87248951078733,10.187580085661276
2020-10-30,2.1871817605306063,5.778882287103587,2.447385324943575,4.373345748569739,9.925684580292788
2020-10-31,1.994550769160918,4.888912647771878,2.4893658289003184,8.460039519642976,12.007736077653774
2020-11-01,2.394785086541168,3.1362493071347237,2.481230873869983,6.842878847218715,10.292085997108426
2020-11-02,2.1272549434710175,3.80096384442702,2.073003696271817,4.199777351011364,8.20837459188514
2020-11-03,1.6779221165404679,4.666391303194661,1.8401853892863187,4.901790058735608,8.71467199995965
2020-11-04,1.8541697279439737,5.30555729060648,2.1251914394211164,11.319501893910287,14.021156785305797
2020-11-05,1.6167823336309484,5.126729793943027,2.3751583197503434,8.658962109847899,11.9711219634033
2020-11-06,1.6167295238410289,5.5300833610358415,2.4460714575185207,4.596571211754133,9.308875047866922
2020-11-07,2.206418040367143,4.907152357378756,2.3628064717391313,6.214707146439121,10.561052659348233
2020-11-08,2.321758625929252,2.655317187793786,2.1659382875780184,5.009879162887867,8.428687194915353
2020-11-09,2.229655057491338,3.596405657611397,1.8329418992833184,5.476431247157654,8.841724642710261
2020-11-10,1.8050016656893484,4.887057552123953,2.2030556940047497,4.728374831970924,9.08913172778757
2020-11-11,2.2778933227234317,4.480169871019018,2.4824406232258385,5.390826556295658,9.933367343892737
2020-11-12,2.0589974466514587,4.963312346054811,2.334121850102824,4.2718327985284645,9.170735931130324
2020-11-13,2.20453145314429,5.696208081826354,3.0640966736122013,11.001868438840633,15.161280440851929
2020-11-14,2.0113079341605977,5.185382771267594,2.2757767543058036,6.522014144800833,10.664802134789017
2020-11-15,2.5524675800022303,2.989168071598132,1.9422493199815447,6.993744702061847,9.925533793963456
2020-11-16,2.4621809335549356,3.9186870764584643,2.394962330802277,6.11784275111836,10.146364266755494
2020-11-17,1.9405455230022133,4.870607430229348,2.0597247778790373,6.12066311591957,10.074281081492044
2020-11-18,1.7188144043082965,4.628318195887987,2.4800714699159343,7.733629627445092,11.24595225352325
2020-11-19,1.6470165471892435,4.837030043075138,2.288433107048611,4.907048359804083,9.183790435677187
2020-11-20,1.8364517906209474,4.500904831881737,2.3028528736241465,6.539997945414451,10.267095833757955
2020-11-21,2.149755089860607,5.0113327506665595,1.9801741411056422,6.706002894854852,10.687615429687737
2020-11-22,2.5181209739450905,2.9152711978619528,2.4520341007342044,11.78756573528546,13.679003775479739
2020-11-23,2.232193393088026,3.631413347526785,2.501759227524205,11.729165822307282,13.812422359038122
2020-11-24,1.672496460040564,4.573599802234137,2.4819159373529094,7.051907181041564,10.715009538723223
2020-11-25,1.628815283191869,4.541105999458433,2.4551375877899035,9.850853442852335,12.469239382287391
2020-11-26,1.792394608349705,5.144267268176142,2.6062339376438355,6.263830324878988,10.730498146632213
2020-11-27,1.937661132407881,4.442828943863394,2.292111518778343,6.162826799224273,10.010767234322266
2020-11-28,1.808812956526846,4.394221885372958,2.1003411261899196,9.4038316532373,11.95532944414075
2020-11-29,2.7305247594305917,2.731286185229771,2.603825947207609,5.510267761882854,9.518402976276432
2020-11-30,2.8878366367952553,4.045452880192119,2.579453258889326,10.317352034344102,13.5062801699874
2020-12-01,1.6417900217479435,3.9756793634321594,1.8875682245716876,7.687733284445689,10.28318989147813
2020-12-02,1.6124217168697312,4.899408143323697,2.455950234394359,5.137969298091479,9.396984682520259
2020-12-03,1.5197689501937737,3.955545801459995,2.5140728590435546,6.421311673646839,9.734834402528332
2020-12-04,1.682082167195579,4.650972287632424,2.041148822373672,8.963799981170755,11.679049701565056
2020-12-05,1.882366489396468,4.620149807013167,2.4721020415303636,10.2141765982899,13.122428031207994
2020-12-06,2.58136218668741,3.202573784087885,2.2975628145839035,8.432375774259205,11.393474220714666
2020-12-07,2.38855234454766,4.094567537986742,2.213789218796374,6.672010207263138,10.34062753896371
2020-12-08,1.52093884964153,4.341640339010894,1.7304221860027313,8.120650836490766,10.464099879183827
2020-12-09,1.450232081755361,4.193005029194501,1.7994074592630185,7.729191551426732,10.19290915140584
2020-12-10,1.5709836637334174,4.362394556881321,1.7058709742769185,7.093407780011326,9.804149937628488
2020-12-11,1.406984941550241,4.023396023190175,1.966062177994333,5.389286644034363,8.511926668604396
2020-12-12,2.1413656439364006,4.360101493545025,1.9431985113720744,9.525597914654666,12.072194361213336
2020-12-13,1.9155128807470794,2.040916058342327,1.8506713828706962,7.2468972692509315,9.041142766959313
2020-12-14,2.120601990294708,3.034124335811382,1.418571945700353,8.193749847046371,10.00657459934167
2020-12-15,1.400077876037339,3.2655155402327907,1.582822341990038,3.9619791512281144,6.78894715047294
2020-12-16,1.5036688616675848,3.914698086162906,1.4477010213755217,5.210590894638189,7.925702849047207
2020-12-17,1.4810108951678873,3.0734634750851226,1.5134564143280334,4.910297806202675,7.360592729674093
2020-12-18,1.5047602753928808,3.260842883359252,1.4554260104759031,9.541449959324149,10.630496632108404
2020-12-19,1.7897814372099763,3.3747450186290706,1.7625762093959754,7.308763519323498,9.65190088497302
2020-12-20,2.255698187062574,2.0532777272187905,1.4340615459470096,3.932779965878076,6.719727214067332
2020-12-21,2.356250607090111,2.61322086280078,1.38453553999846,4.211492404364798,7.16539060642569
2020-12-22,1.9356602071236502,2.817276194567721,1.4205099664118839,3.7064967019381947,6.6833145174923105
2020-12-23,2.2944753188234803,2.7630262751495915,1.2453327043434692,8.030978961128238,9.693610223499553
2020-12-24,3.319550243318056,3.318604005381007,1.6899552841521923,4.729314053849439,8.735895951776403
2020-12-25,4.1807020932161665,1.7452672580785689,1.4921005352821157,4.19165105880649,8.512332236491837
2020-12-26,4.079861721462963,1.6024575273747848,1.553221698036519,3.0874219555624705,7.364132790119893
2020-12-27,3.8009288455463324,1.4217694542183457,1.2194861795385126,2.1143259958051424,6.001424202658519
2020-12-28,2.7166576677822714,1.394026865089606,1.0636542494193189,5.063260840247165,7.04308577357537
2020-12-29,2.5182244590975995,2.5539546451473756,1.8358226752262334,3.464432845322752,7.106227865212566
2020-12-30,2.1298498873818255,1.4182345174795012,1.4323042942274453,3.7788814371215604,5.953169652211395
2020-12-31,2.093985813049002,2.3485503188216,1.4783481400963032,8.693551413140174,8.694171992961795
2021-01-01,3.495817653845778,3.1915736255060816,2.7077535857200212,5.096731200246107,8.770907263241897
2021-01-02,1.814714146787109,1.0303286136271221,1.7468144036941136,4.849087781159029,6.5196087596857915
2021-01-03,1.5334781573904983,2.0739890713943043,1.1963562364808742,6.040808815209126,7.240547812740305
2021-01-04,1.564038863219628,2.066681818101823,1.3472549521803547,4.339930061611823,6.337096029970802
2021-01-05,1.0945990973962658,3.1249603926665115,0.9442420421913962,3.0184674778904794,5.273572656859285
2021-01-06,1.30886132711768,3.0358692284030333,0.811245920936237,3.109214204404289,5.343006177625625
2021-01-07,1.325005025621854,3.2124517239138717,1.167562860092649,3.707003865052712,6.158141500357244
2021-01-08,1.3930991489243434,2.540672776451741,1.0245131076134015,2.029767356129584,4.587501848650205
2021-01-09,1.4189422923703492,2.4284678169783347,0.9095682283393176,5.87978293020876,7.055176479912639
2021-01-10,1.438552760605155,1.456597181260115,0.9835574014948395,4.626369911328081,5.777775070340527
2021-01-11,1.5438119966155808,2.4846628470696155,0.8551777496623998,7.70722261891876,8.374910435981016
2021-01-12,1.0884341375429574,2.470757907956607,0.8199564714338958,1.966436665583251,4.1189493224420755
2021-01-13,1.3042672089017593,2.594076515950412,1.1815974472749446,2.0563670904338225,4.71633839362242
2021-01-14,1.1620270189203454,2.506530560719743,0.8331438860460049,3.259059399576192,5.067535392727425
2021-01-15,1.4589828409010883,2.873164788136309,1.0057178559634083,3.415116468822963,5.731439586886296
2021-01-16,1.3916427028329874,2.897281887950193,1.071136043143649,5.659845511648962,7.32677807564072
2021-01-17,1.77460792360719,2.238159715717178,1.122571720565831,7.385553018317377,8.410015450785068
2021-01-18,1.4194972481009576,1.8838364343526384,1.1718695215743522,2.3973647632309425,4.661733588438386
2021-01-19,1.3465060950248935,2.4678738089095793,1.1448545970241664,4.130321449455548,6.059599148778431
2021-01-20,1.3255803533861403,3.348519772117448,1.106873005421314,3.789036656332022,6.238119703279395
2021-01-21,1.4313740370038808,3.3627343543475314,0.8789357565173461,2.1978167727191487,5.026470011972081
2021-01-22,1.283012618587769,2.7850200075491864,0.9736309673268156,2.3308044431827373,4.795061165210649
2021-01-23,1.528386279025477,2.3725350665286458,1.0416812242841658,3.145292840452504,5.410872638124531
2021-01-24,1.7748479098256142,1.8492217145277592,1.1882956407813015,3.534553617022734,5.7087681484921555
2021-01-25,1.6764732445694477,2.3911962040588026,1.2339407931895707,4.6015676653308315,6.676094053673743
2021-01-26,1.2851975065259036,2.8181782573868857,1.0371224150048561,5.4829616509126655,7.058362050301938
2021-01-27,1.5569326480916974,2.619934647861806,1.01841621420594,2.4136807297075213,5.04410374711741
2021-01-28,1.2733082305496053,2.649670936439147,0.8643079827920545,4.328495658378701,5.993331567864849
2021-01-29,1.322472111411967,2.7167963671927944,0.9482640043663906,7.003168877075273,7.930128537762966
2021-01-30,1.84659822185497,3.2795462910271445,1.2754516677085967,3.448411456877786,6.490426407884457
2021-01-31,2.0269699474645604,1.8872295440828861,1.2827815168936911,3.712473513089143,6.136161090255582
2021-02-01,1.7910126463915512,2.184288435619702,1.1101051319504227,4.638052140702414,6.552061725524973
2021-02-02,1.5895706881643106,2.564613100992152,1.0635655544506801,5.060418007374855,6.890444271814894
2021-02-03,1.4320159992918229,2.5296029383819687,1.140763787800832,4.914177194892658,6.679741383096963
2021-02-04,1.2999336070130951,2.5262364886596034,1.122628117665376,2.442080544741605,4.886054729307752
2021-02-05,1.375702111440266,2.6089055945925232,1.2128936783939082,3.6810057948228105,5.939173427470855
2021-02-06,1.628592328045711,2.9919010362311775,1.2444299341410834,7.229912424519038,8.744266153570521
2021-02-07,2.012563419218684,1.7765394606840768,1.0071489964656974,3.4110655139844153,5.622220127337726
2021-02-08,1.7550000403699664,2.340101644160991,1.4093327715000001,2.8894828355897215,5.70141910912394
2021-02-09,1.3777334190676023,3.2974878208164013,1.1257566999643267,3.274276776040806,5.944734051780732
2021-02-10,1.443332466344697,3.4368482613578877,1.1930152516783827,4.7356356478028765,7.057908927972367
2021-02-11,1.3409785477300318,3.000973576701369,1.2659077873516609,4.012425133849593,6.346639805244712
2021-02-12,1.39571018376806,2.7362565576061804,1.0403580192390778,8.859010968404675,9.35647148144215
2021-02-13,1.736006021043097,3.2396894627056283,1.5494726080499348,3.360353703326271,6.616903546048401
2021-02-14,2.178965085234356,2.4031014723807402,1.377927141162084,3.3500979849813706,6.332908982548969
2021-02-15,1.9468358064689228,2.2372316601198277,1.3041544788541053,6.647374846449474,8.225479195724018
2021-02-16,1.6340302844994044,2.6710156821679267,1.2866114826218267,6.324168367664185,7.97151231257585
2021-02-17,1.5065981697843973,2.8053588817366326,1.1225536506085445,5.459134702372966,7.259900117818864
2021-02-18,1.5859274385712263,2.9681864223791434,1.2253016630441163,3.07487467815878,5.83718841917123
2021-02-19,1.6539861167301668,2.253459478553871,1.1205595996117677,3.416188041281029,5.714023772484058
2021-02-20,1.8938035287590287,3.1914039268203545,1.285193336424412,3.4158634947546593,6.491749430160788
2021-02-21,2.310006190854134,2.2434235299412153,1.7141545952134405,5.172171714415253,7.798566349027261
2021-02-22,1.8407421540080582,2.5387569433941373,1.3572115897459855,5.6946579256319705,7.70700030533985
