"dates","family","colleagues","friends","strangers","total"
2020-05-16,1.1371468447419655,1.097468492488232,0.8086008711101341,6.518216587288873,9.561432795629205
2020-05-17,1.1800251247794085,1.114257452840921,0.941070599648347,6.7903728816392075,10.025726058907884
2020-05-18,1.2500439217718895,1.2082424152469362,0.9819540582949636,6.77510032524823,10.21534072056202
2020-05-19,1.3432116236352436,1.1709753345015943,1.000670414402624,6.887398461894193,10.402255834433655
2020-05-20,1.3860507517202731,1.046889584186336,1.0034446893080464,4.782192192753497,8.218577217968152
2020-05-21,1.3539875767999556,1.0436309380705469,1.1423296139072567,5.005897059315506,8.545845188093265
2020-05-22,1.3510010163221062,1.0727996787375456,1.1490493749824187,4.723020006055178,8.295870076097248
2020-05-23,1.3685448759712286,1.2129326197858183,1.238730098530419,6.530909294493666,10.351116888781132
2020-05-24,1.510357741468305,1.2159610241300123,1.1966457209197257,6.496656997083472,10.419621483601516
2020-05-25,1.4790294206663,1.3561030458509813,1.2023892464000931,8.78425098204588,12.821772694963254
2020-05-26,1.4603219376731025,1.6146064472115254,1.4006205389170998,8.778060505855402,13.253609429657132
2020-05-27,1.3868328394032188,1.8070796240537454,1.5662251719254692,8.982678990687385,13.74281662606982
2020-05-28,1.44234478777231,1.890064099895364,1.5859501559361673,9.14389475904601,14.062253802649852
2020-05-29,1.5611923267879162,1.8310004744451842,1.741412340810117,9.836691877893548,14.970297019936767
2020-05-30,1.6662899765727557,1.8271228558704453,1.721480435575332,7.152694147719055,12.367587415737589
2020-05-31,1.5545933853679679,2.0262186143924334,1.787086732739006,7.013870312173909,12.381769044673318
2020-06-01,1.6051886234632062,2.028292928966748,1.9125376706899442,4.606402779706376,10.152422002826274
2020-06-02,1.532987015547312,1.8920838999005756,1.8213193651859245,4.822852996156592,10.069243276790406
2020-06-03,1.6499334707041482,1.7727685933066615,1.7220329541791994,4.63152607265656,9.77626109084657
2020-06-04,1.682821054961595,1.7459692891100969,1.7055982219910426,4.698334074396068,9.832722640458801
2020-06-05,1.590020776955656,1.8729437631102237,1.611360526913011,4.121487546311149,9.195812613290041
2020-06-06,1.5615707902846447,2.104808932980784,1.8339694543736906,4.119043898314941,9.619393075954061
