"dates","family","colleagues","friends","strangers","total"
2020-05-14,1.0443720647213528,2.8118799235646184,1.1347171614816067,6.712939098056878,7.796789797715527
2020-05-17,1.5576565446904742,3.194147849869481,1.4952365829930359,7.9410534657447345,9.698294527597824
2020-05-20,1.487704926510305,4.240264798420068,1.2289753277130429,6.760799187510828,9.055083758045232
2020-05-23,2.1893440350112208,2.6396193303438413,1.7942932683954018,8.536740967312598,10.596636233509493
2020-05-26,1.9539547884006507,3.2217083034324334,1.727232201588949,5.508631305332455,8.39355150698697
2020-05-29,1.7562533565774636,3.9729234287780812,1.8167340983973344,5.205919765837111,8.491457381379002
2020-06-01,2.263782769933489,2.99595999220495,2.088771492417306,8.327916693185601,10.92645773685217
2020-06-04,1.7468311657883555,3.538538945007236,1.7130833331920186,8.976789990303716,10.96640090719893
2020-06-07,1.86037199009981,3.185297520158686,2.1202947611694976,6.445743064494543,9.40045402746114
2020-06-10,1.9022808354981606,4.909765548370473,2.0911822774315985,7.45676200152471,10.956464761251613
2020-06-13,1.7148173223257115,4.796801635041772,2.4437326987250363,7.074400913444529,10.861257874103334
2020-06-16,2.5212290526861736,4.413590857847172,3.6777249054924295,11.801359577827007,15.814140133482011
2020-06-19,1.7866020418867101,5.838936785542133,2.3876980892049713,7.782090374969838,11.939737540047691
2020-06-22,2.2702035261340567,5.641564497148869,2.9891705581217396,5.988622790420718,11.395050071114822
2020-06-25,2.4806629289266335,5.375824146429725,3.368498459419437,9.573662052370238,14.491590633772411
2020-06-28,2.440438716554328,4.762789445719377,3.80324622462646,12.292398650944744,16.31090644012433
2020-07-01,2.5746370920692536,5.327856301869888,3.093586613884914,10.389253462499594,14.875803998602594
2020-07-04,2.2375980977794243,5.2750361922031255,3.153516970313236,11.818254331107475,15.722766180864927
2020-07-07,2.51341041089457,3.5091530958878936,3.5589655626627774,11.036913627749204,14.654832763838032
2020-07-10,1.917217785927732,4.456282572024786,2.539453243297212,13.946624305575343,15.94590229596262
2020-07-13,2.746038475147732,3.664074207220275,2.6169301089572836,13.712196022302455,16.013381286355504
2020-07-16,2.4449108020237937,4.5217399930434725,2.7076652785942037,17.01300670892941,18.73416189993696
2020-07-19,2.6674562234083528,3.5209467075241587,3.1460257411257806,12.321484525189767,15.38703567308494
2020-07-22,2.6504543069050177,3.943736963795862,2.9414414524613117,11.035068543164916,14.405981048186945
2020-07-25,2.616940594552736,3.622501564326099,2.5370938876293807,16.68473568085157,18.15022414234198
2020-07-28,2.7593138030390283,3.8885419970437765,2.8833689180896243,14.719484268959537,17.115956931928345
2020-07-31,2.1058859050884635,3.984979294012245,2.6577335199853005,13.944259134877646,15.893152850341663
2020-08-03,2.7809017007645593,2.9231626603615477,3.000118369435974,18.09449759557869,19.34934179516992
2020-08-06,2.04049695113195,4.810770683107043,2.5483661723835356,10.955879803788221,14.044299205148645
2020-08-09,2.724813396427109,4.588640510294665,3.198007469869114,17.12930480003656,19.58411454219697
2020-08-12,2.218732653908827,5.41613285614033,3.4367626773112456,15.962469436678498,19.134653222113922
2020-08-15,2.3025952100981484,5.88039832043165,2.675470264985553,10.568281233799906,14.734744373540694
