"dates","family","colleagues","friends","strangers","total"
2020-05-16,1.1904269865813972,3.4851875236473018,1.262651065697851,7.095333470808794,9.315199031133828
2020-05-23,1.785098709684508,3.1842207490441488,1.391091636142025,6.696256846441119,9.485803394457674
2020-05-30,1.807113517896095,3.93077826230843,1.6439190761771387,6.4004281573362904,9.839900716654475
2020-06-06,1.9164747727011346,3.0836050873853935,1.8112525126504238,6.307501474690401,9.632087670759326
2020-06-13,1.8097493423599826,4.5181621153393285,2.086475304164433,6.790763384741753,10.894727952572254
2020-06-20,2.063980715415337,5.269271822947869,2.9181875115075195,8.684144351824537,13.835506215558897
2020-06-27,2.361642791811421,5.46972273483415,3.063779163670977,9.029300319948653,14.63606046858978
2020-07-04,2.360094232699299,5.118652760340194,3.004436896001503,9.756364830851991,14.935608615062922
2020-07-11,2.269388793349348,4.304890488766162,2.8884668574117027,11.497908763027967,15.657366725724614
2020-07-18,2.469368361967574,3.735157333866081,2.5566862157040298,13.156888669877755,16.53782308885759
2020-07-25,2.61830064736664,3.6918219523202778,2.5830974077926276,12.763123075355487,16.384185959384343
2020-08-01,2.4043683421424653,3.795986863503786,2.6187086114193847,12.403013477353241,15.971000679976623
2020-08-08,2.3342309582394676,4.1545636064521485,2.531138192198237,15.368156738009366,18.44201913204421
2020-08-15,2.277379079375861,5.695774897033078,2.9519510292234,12.062611119408647,17.00495702290089
2020-08-22,2.506517558494963,5.767773181111836,3.114530034918608,12.778921235217975,17.973253181819125
2020-08-29,2.195869153029755,5.904498301603446,3.260531815986131,10.496725360152654,16.047711431750574
2020-09-05,2.535795372367544,5.979641813489805,3.5253585677454864,9.98408990145549,16.176780745391127
2020-09-12,2.0910806208527517,5.2120338600448495,3.3468248199349007,8.519659514053714,14.171008268696758
2020-09-19,2.11397188616717,4.820291654426368,2.9170739499234566,6.949091487620946,12.217930953710765
2020-09-26,1.8244647274851529,5.179133581348764,2.4492687703566816,7.963578286812911,12.659921875379117
2020-10-03,1.9291485689179118,4.946523605567706,2.460143016028078,9.780399909702746,13.98129430242813
2020-10-10,1.8881861331001935,4.96051199777051,2.743486935035964,10.264499564951528,14.611034319817568
2020-10-17,2.236460714444761,3.964181610440364,2.3452794694458996,8.938838722458584,12.921301631130193
2020-10-24,1.9714077883398322,5.094993916404508,2.3335558669176844,6.928552101996166,11.696477768442058
2020-10-31,1.8677253355473675,4.944803501494931,2.000647378176101,7.937990380520326,12.078770710481384
2020-11-07,1.7406474369627727,4.671017972788112,1.8595052674791817,7.31761446266544,11.145051894141082
2020-11-14,2.053032815577625,4.35957729534784,2.0868067195029703,4.882654327197764,9.432577463967796
2020-11-21,1.8705213551286861,4.43571130272744,1.7135627752486664,6.252008973021055,10.143196485742353
2020-11-28,1.8795992091710325,4.5484453879464155,2.1765184305283327,9.919142229618863,13.572159367547352
