"dates","family","colleagues","friends","strangers","total"
2020-05-13,1.2166088566849766,3.1183322843681207,1.291752813763545,6.571986534462819,5.2675640595806295
2020-05-14,1.407358013170641,3.2950801121571223,1.2987168016058463,10.011326648211245,6.323124781788331
2020-05-15,1.4933182984834343,3.4743429014171174,1.30155204618384,7.8260259078774475,6.3155454031451965
2020-05-16,2.2906425272764874,5.051034618494185,1.8972709998952746,27.321479508067963,20.205465838790364
2020-05-17,3.373174176662774,2.1833503105638274,1.101745027197866,11.013281348313617,7.735667844764353
2020-05-18,2.1049276685783,2.750892258683767,1.7262141305352594,10.223350828306021,7.999767969692104
2020-05-19,1.6469348810775468,3.500537112411704,1.578585993648059,20.98642176076457,13.789016135642461
2020-05-20,1.5371866622168113,4.022015159537175,2.7970939862152364,9.777409546287075,8.193786908892738
2020-05-21,2.0852139337361746,3.157600632871755,1.8004859377240692,10.163744028338558,7.552588081706098
2020-05-22,2.6887348837122556,2.8853145700581853,1.4607471722399479,9.735947452327453,7.5556041389803825
2020-05-23,2.4584963711323384,6.42000572209194,1.917387249350836,5.557701755137508,5.923949586414136
2020-05-24,2.377208964063275,2.393777267960577,2.7306328274463367,13.695730220261611,10.084024199621318
2020-05-25,2.199832506587686,3.5723471800291975,1.9117403225690766,7.764895171537644,6.726738081050345
2020-05-26,1.6975243743135684,4.550228144439165,2.5894847866654613,9.890295999916269,9.88621844289968
2020-05-27,3.1221580712750723,3.870501203045585,2.3003090596669766,30.30941770341333,22.035189209656334
2020-05-28,1.745084955771241,5.800546725289746,1.6752647017008209,31.961603751533175,22.978662331144474
2020-05-29,2.404053351197433,6.356118986805736,3.8120603579761254,9.207473770051783,10.643416492850328
2020-05-30,1.7581443961695664,5.143238060652838,3.6634656842152586,8.215896447342745,9.154854668628479
2020-05-31,2.6760986437952843,4.144514567181982,2.9152270695711193,15.446109156143343,12.217775604212088
2020-06-01,3.143880950838588,2.173580794976409,3.3316204208158977,15.7357858405094,12.921994636158532
2020-06-02,2.8222651484120034,5.678327990422653,2.1924370506235396,8.812012134466361,9.368029801769518
2020-06-03,1.8777573840513624,6.609758039471388,2.9710805726534906,7.583721184324851,9.002083834532673
