"dates","family","colleagues","friends","strangers","total"
2020-05-16,1.0215982721382288,1.6177105831533478,1.0302375809935205,4.531317494600432,8.200863930885529
2020-05-23,1.453143534994069,1.4602609727164888,1.3677342823250296,4.425860023724792,8.70699881376038
2020-05-30,1.3870625662778366,1.8282078472958643,1.6765641569459173,7.03711558854719,11.928950159066808
2020-06-06,1.8532055122828042,1.76752546434991,1.9442780107849011,4.684841222288796,10.24985020970641
2020-06-13,1.6441844459738473,2.06675843083276,1.9635237439779767,4.8795595320027525,10.554026152787337
2020-06-20,1.786904761904762,2.15,2.4309523809523808,4.492857142857143,10.860714285714286
2020-06-27,2.0536352800953517,2.969010727056019,3.269368295589988,6.967818831942789,15.259833134684147
2020-07-04,2.1302083333333335,2.560416666666667,2.896875,7.469791666666667,15.057291666666666
2020-07-11,2.140151515151515,1.9065656565656566,2.590909090909091,9.484848484848484,16.122474747474747
2020-07-18,2.2296890672016048,1.6308926780341022,2.543630892678034,12.393179538615847,18.797392176529588
2020-07-25,2.4473684210526314,1.5157894736842106,3.02,10.35578947368421,17.338947368421053
2020-08-01,1.934873949579832,1.3991596638655461,2.2720588235294117,5.915966386554622,11.522058823529411
2020-08-08,2.1172761664564943,2.187894073139975,3.1172761664564943,7.851197982345523,15.273644388398488
2020-08-15,1.9324894514767932,2.821729957805907,3.1297468354430378,7.460970464135021,15.344936708860759
2020-08-22,2.022002200220022,2.638063806380638,3.0297029702970297,5.085808580858086,12.775577557755776
2020-08-29,1.8743615934627171,2.411644535240041,3.194075587334014,5.420837589376915,12.900919305413687
2020-09-05,2.133220910623946,2.6138279932546373,3.3102866779089375,7.517706576728499,15.57504215851602
2020-09-12,1.9443742098609356,2.6384323640960807,2.6384323640960807,5.183312262958281,12.404551201011378
2020-09-19,1.8716577540106951,2.3689839572192515,3.000891265597148,6.662210338680927,13.903743315508022
2020-09-26,1.7918181818181818,2.351818181818182,2.5736363636363637,3.6354545454545453,10.352727272727273
2020-10-03,1.883817427385892,2.586721991701245,3.087136929460581,5.652282157676349,13.209958506224066
2020-10-10,1.7772277227722773,2.6623762376237625,2.9594059405940594,6.761386138613862,14.16039603960396
2020-10-17,2.360710321864595,1.874583795782464,2.4572697003329633,5.065482796892342,11.758046614872365
2020-10-24,1.7411873840445269,2.2968460111317253,2.6354359925788495,4.0602968460111315,10.733766233766234
2020-10-31,1.6308277830637488,2.532825880114177,2.383444338725024,4.3482397716460515,10.895337773549
2020-11-07,1.6651735722284435,2.097424412094065,2.0604703247480405,3.6954087346024638,9.518477043673013
2020-11-14,1.6004140786749483,2.5445134575569357,2.1697722567287783,4.24223602484472,10.556935817805384
2020-11-21,1.7237136465324385,2.5704697986577183,1.8724832214765101,4.223713646532438,10.390380313199104
2020-11-28,1.6724941724941724,2.1666666666666665,2.195804195804196,4.527972027972028,10.562937062937063
2020-12-05,1.6981132075471699,1.9044025157232705,2.0540880503144656,4.80503144654088,10.461635220125785
2020-12-12,1.4524669073405536,2.1793020457280385,1.8664259927797835,3.916967509025271,9.415162454873647
2020-12-19,1.4509803921568627,1.8104575163398693,1.6132897603485838,3.7908496732026142,8.66557734204793
2020-12-26,2.575883575883576,1.2245322245322245,1.4085239085239085,1.9272349272349272,7.136174636174636
2021-01-02,2.416475972540046,0.6979405034324943,1.2677345537757436,1.8329519450800915,6.215102974828375
2021-01-09,1.120574162679426,1.6191387559808612,0.9464114832535885,1.5913875598086125,5.277511961722488
2021-01-16,1.0624380574826562,1.593657086223984,0.8404360753221011,1.9633300297324083,5.4598612487611495
2021-01-23,1.1511746680286006,1.3534218590398366,1.034729315628192,1.683350357507661,5.22267620020429
2021-01-30,1.2677651905252316,1.2842430484037075,0.9279093717816684,4.7023686920700305,8.18228630278064
2021-02-06,1.3517495395948436,1.2421731123388582,1.0791896869244935,2.487108655616943,6.1602209944751385
2021-02-13,1.245067497403946,1.5160955347871237,1.161993769470405,2.4195223260643823,6.342679127725857
2021-02-20,1.4544564152791382,1.2154750244857981,1.1743388834476003,2.1762977473065623,6.020568070519099
2021-02-27,1.3136094674556213,1.7005917159763313,1.2686390532544378,3.953846153846154,8.236686390532544
2021-03-06,1.4245495495495495,1.5923423423423424,1.2083333333333333,3.0822072072072073,7.3074324324324325
2021-03-13,1.466390899689762,1.737331954498449,1.3650465356773527,4.387797311271975,8.95656670113754
2021-03-20,1.381679389312977,2.282442748091603,1.4872773536895674,5.103053435114504,10.254452926208652
2021-03-27,1.4356756756756757,1.4778378378378378,1.6118918918918919,4.249729729729729,8.775135135135136
2021-04-03,1.9101123595505618,1.3920099875156056,1.435705368289638,2.965043695380774,7.702871410736579
2021-04-10,1.7084282460136675,1.3861047835990887,1.5569476082004556,3.8997722095671983,8.55125284738041
2021-04-17,1.4396551724137931,2.2967980295566504,1.6699507389162562,5.582512315270936,10.988916256157635
2021-04-24,1.5316946959896507,2.1927554980595083,2.0297542043984476,3.222509702457956,8.976714100905562
2021-05-01,1.5905118601747816,2.0861423220973783,1.9950062421972534,4.963795255930087,10.6354556803995
2021-05-08,1.646420824295011,2.2147505422993494,2.2093275488069413,4.686550976138829,10.757049891540131
2021-05-15,2.042372881355932,2.1876513317191284,2.3329297820823243,5.512106537530267,12.075060532687651
2021-05-22,1.7896009673518742,2.3966142684401452,2.165659008464329,4.016928657799275,10.368802902055624
2021-05-29,2.095842956120092,1.8903002309468822,2.2979214780600463,3.868360277136259,10.152424942263279
2021-06-05,1.9238985313751669,2.6034712950600802,2.682242990654206,4.7837116154873165,11.993324432576769
2021-06-12,1.9170124481327802,1.979253112033195,2.396265560165975,8.072614107883817,14.365145228215768
