"dates","family","colleagues","friends","strangers","total"
2020-05-16,1.079664570230608,2.1257861635220126,1.2264150943396226,3.410901467505241,7.8427672955974845
2020-05-23,1.501642935377875,1.3833515881708653,1.3044906900328588,3.9759036144578315,8.165388828039431
2020-05-30,1.5972477064220183,1.5963302752293578,1.7788990825688074,3.36697247706422,8.339449541284404
2020-06-06,1.7938084112149533,1.4754672897196262,1.9217289719626167,3.7955607476635516,8.986565420560748
2020-06-13,1.7377252952144189,2.442510876320696,2.3107520198881293,5.89869484151647,12.389683032939715
2020-06-20,2.0944162436548224,2.613197969543147,2.753299492385787,7.9451776649746195,15.406091370558375
2020-06-27,2.231732776617954,2.374739039665971,3.1555323590814197,6.3632567849686845,14.12526096033403
2020-07-04,2.2782534246575343,2.547945205479452,3.2722602739726026,5.080479452054795,13.178938356164384
2020-07-11,2.0844354018311293,1.9104781281790437,2.726347914547304,7.757884028484232,14.47914547304171
2020-07-18,2.1742160278745644,1.4729965156794425,2.456445993031359,7.918118466898955,14.02177700348432
2020-07-25,2.297737556561086,1.278733031674208,2.4959276018099548,9.980995475113122,16.05339366515837
2020-08-01,2.1169744942832014,1.437994722955145,2.8619173262972737,10.547053649956025,16.963940193491645
2020-08-08,2.0813008130081303,2.542682926829268,3.011178861788618,8.914634146341463,16.54979674796748
2020-08-15,1.8317677198975235,2.2587532023911185,2.7327070879590094,7.259607173356106,14.082835183603757
2020-08-22,1.8625592417061612,2.4161137440758296,2.766824644549763,5.62085308056872,12.666350710900474
2020-08-29,1.8857142857142857,2.399078341013825,2.8700460829493086,7.551152073732719,14.705990783410138
2020-09-05,2.0795275590551183,2.57244094488189,3.162204724409449,6.564566929133858,14.378740157480316
2020-09-12,1.6779661016949152,3.0531073446327683,3.142372881355932,5.189830508474576,13.063276836158192
2020-09-19,1.9684466019417475,2.7014563106796117,3.18042071197411,4.907766990291262,12.758090614886731
2020-09-26,1.921411387329591,2.6094627105052126,2.7201283079390537,4.978348035284683,12.229350441058541
2020-10-03,1.7769886363636365,2.8494318181818183,3.0894886363636362,4.761363636363637,12.477272727272727
2020-10-10,1.7154471544715446,2.4236675700090333,2.7244805781391146,6.145438121047877,13.00903342366757
2020-10-17,2.0951008645533142,1.7636887608069165,2.079731027857829,5.743515850144092,11.682036503362152
2020-10-24,1.846698113207547,2.544811320754717,2.8199685534591197,5.0,12.211477987421384
2020-10-31,1.5644768856447688,2.105433901054339,2.29764801297648,3.570154095701541,9.53771289537713
2020-11-07,1.601761252446184,2.7592954990215266,2.0557729941291587,3.379647749510763,9.796477495107633
2020-11-14,1.7617702448210923,2.4199623352165727,2.062146892655367,4.0753295668549905,10.319209039548022
2020-11-21,1.8078867542972699,2.399393326592518,2.2750252780586453,4.680485338725986,11.162790697674419
2020-11-28,1.5635838150289016,2.132947976878613,2.19364161849711,6.44990366088632,12.340077071290944
2020-12-05,1.5437125748502993,2.073053892215569,2.2335329341317367,6.3748502994011975,12.225149700598802
2020-12-12,1.5720040281973817,2.0,1.8207452165156093,6.490433031218529,11.88318227593152
2020-12-19,1.3598553345388789,1.3815551537070525,1.2305605786618445,3.5949367088607596,7.566907775768535
2020-12-26,2.451518119490695,1.4299706170421156,1.4505386875612145,2.4916748285994124,7.823702252693438
2021-01-02,2.349146110056926,0.8197343453510436,1.2675521821631879,2.1005692599620494,6.537001897533207
2021-01-09,1.0315533980582525,1.1521035598705502,0.8883495145631068,1.4546925566343043,4.526699029126213
2021-01-16,1.0603204524033931,1.2591894439208293,0.8708765315739868,1.5457115928369463,4.736098020735156
2021-01-23,1.2303754266211604,1.2517064846416381,0.9343003412969283,1.6467576791808873,5.063139931740614
2021-01-30,1.1739543726235742,1.429657794676806,0.9904942965779467,2.450570342205323,6.04467680608365
2021-02-06,1.211304347826087,1.133913043478261,0.9756521739130435,2.646086956521739,5.966956521739131
2021-02-13,1.252401746724891,1.480349344978166,1.1641921397379913,2.8148471615720525,6.711790393013101
2021-02-20,1.4693693693693695,1.3846846846846848,1.20990990990991,2.5585585585585586,6.622522522522522
2021-02-27,1.4338085539714867,1.5162932790224033,1.4052953156822812,3.1680244399185336,7.5234215885947044
2021-03-06,1.2714429868819375,1.5993945509586276,1.2381432896064581,3.8062563067608477,7.915237134207871
2021-03-13,1.286549707602339,1.8187134502923976,1.3703703703703705,2.02046783625731,6.496101364522417
2021-03-20,1.47766323024055,1.9988545246277205,1.3287514318442153,4.758304696449026,9.563573883161512
2021-03-27,1.4899396378269618,1.8169014084507042,1.4265593561368208,2.3712273641851107,7.104627766599598
2021-04-03,1.9059734513274336,1.454646017699115,1.4325221238938053,4.21570796460177,9.008849557522124
2021-04-10,1.6502564102564103,1.562051282051282,1.7302564102564102,2.2564102564102564,7.198974358974359
2021-04-17,1.5417130144605118,2.0100111234705227,2.0444938820912126,4.342602892102336,9.938820912124584
2021-04-24,1.4554794520547945,2.0627853881278537,1.845890410958904,5.641552511415525,11.005707762557078
2021-05-01,1.6749482401656315,2.0527950310559007,2.281573498964803,4.447204968944099,10.456521739130435
2021-05-08,1.6166666666666667,2.168627450980392,2.211764705882353,6.109803921568627,12.10686274509804
2021-05-15,1.7690742624618514,1.797558494404883,2.039674465920651,7.201424211597152,12.807731434384538
2021-05-22,1.633077765607886,2.1511500547645124,2.1960569550930997,4.783132530120482,10.76341730558598
2021-05-29,1.9900881057268722,2.2224669603524227,2.5704845814977975,7.136563876651983,13.919603524229075
2021-06-05,1.883435582822086,2.203680981595092,2.6,5.615950920245399,12.303067484662577
