"dates","total","strangers"
2020-08-25,12.102071116558344,11.694622042428286
2020-08-26,18.03932002409896,18.913338528098475
2020-08-27,24.799760369166407,30.344435365032943
2020-08-28,13.62303440023164,11.17079726818569
2020-08-29,12.979247413094937,10.948345515773706
2020-08-30,22.199255611442215,26.65776253688994
2020-08-31,19.126556581555764,22.03740115877704
2020-09-01,12.11609459329315,12.355471140442686
2020-09-02,12.780592386356377,9.763106935614559
2020-09-03,15.113938053262675,15.581159157997144
2020-09-04,15.49434489843345,11.850760962902294
2020-09-05,9.828691346391757,9.388540497129668
2020-09-06,12.504728150249008,13.68141502252504
2020-09-07,12.553233718125009,9.716088644485525
2020-09-08,10.006819319068342,9.042597842883266
2020-09-09,11.438101338089762,8.87864566259557
2020-09-10,12.995336251679547,17.104858415374256
2020-09-11,16.19103849978471,18.065938051864915
2020-09-12,19.48893316120684,22.612129009325635
2020-09-13,7.367973103794849,6.066889375185066
2020-09-14,14.595183007952354,17.41426936774353
2020-09-15,11.702359748980257,7.700220048597174
2020-09-16,10.895645944963963,9.653367713802506
2020-09-17,11.166546142738282,8.832208326052152
2020-09-18,23.8467157280852,29.904767433223846
2020-09-19,14.538667787862703,15.53748969407094
2020-09-20,12.41807593846914,13.456685177739981
2020-09-21,13.337287414412355,14.585576099419006
2020-09-22,9.264588343901796,6.856542465141234
2020-09-23,13.707017836393685,12.600161237818597
2020-09-24,17.85218554815765,21.085747750460488
2020-09-25,11.526004390875777,13.03635543182628
2020-09-26,15.512045963379103,12.267566053654857
2020-09-27,8.955522051236628,7.164652225762811
2020-09-28,9.672850732986225,7.039688285019527
2020-09-29,10.50816959591436,9.1214074953027
2020-09-30,15.733692014015778,20.676825012698316
2020-10-01,14.287988720480048,14.188261095856397
2020-10-02,11.39520386496112,10.798028091842403
2020-10-03,26.985659986728496,34.34821072401491
2020-10-04,21.233975843540648,24.608108774553507
2020-10-05,10.546678975562163,11.125794676508473
2020-10-06,11.033441687895275,8.040400074723978
2020-10-07,26.249369030581903,30.620710798000264
2020-10-08,11.676159316303279,7.253966226177031
2020-10-09,14.38500098401481,13.44551288242759
2020-10-10,13.40348331540404,13.700010350661268
2020-10-11,13.546688577990292,15.536907719773648
2020-10-12,13.604344024209086,13.37788115443946
2020-10-13,10.824511662798617,8.831611742924837
2020-10-14,14.196994190809008,11.746470634054493
2020-10-15,10.140088994902378,11.576693482714855
2020-10-16,8.521554635048357,9.03152800394166
2020-10-17,18.76940469826658,23.2361433666067
2020-10-18,6.991539880666535,6.177768994481824
2020-10-19,13.54375115852664,13.749392737376859
2020-10-20,12.725840656063419,12.896217590419612
2020-10-21,16.305303297441355,17.097439046234978
2020-10-22,13.731787823334031,15.48428007453912
2020-10-23,8.576555925029325,6.634817292381531
2020-10-24,19.645107042734313,26.584154135473707
2020-10-25,7.128781164049172,5.658647837961126
2020-10-26,8.747231167044326,6.570355812763141
2020-10-27,12.369096302762813,14.088427435160215
2020-10-28,8.961021706306719,6.812673332833818
2020-10-29,9.388568402565596,7.025522143246219
2020-10-30,10.929642242490884,7.642510512207635
2020-10-31,12.419957739675702,10.80609810498374
2020-11-01,11.356334569248709,13.039951433757578
2020-11-02,8.284072602619217,6.4342804191330005
2020-11-03,13.466079922635224,15.289867866242755
2020-11-04,20.37767988622064,25.57325496274867
2020-11-05,20.473680086612987,25.577485746617167
2020-11-06,10.547752356305722,8.885298102667099
2020-11-07,13.5904432860392,12.574760832869714
2020-11-08,7.320573946151766,7.082317118266548
2020-11-09,8.340532876481554,7.435188867050121
2020-11-10,11.051304573763973,11.133691421253952
2020-11-11,9.06113847868391,7.795502501822801
2020-11-12,10.343644640516894,6.9436103137404475
2020-11-13,17.57367154553222,15.13406009795066
2020-11-14,8.985763653708101,7.241806930899521
2020-11-15,9.480910738315037,9.729878137489624
2020-11-16,8.179106882237143,4.222658734510834
2020-11-17,14.06479946995843,15.182717771688335
2020-11-18,12.33258476431811,10.810043733029758
2020-11-19,10.245146461901777,9.071481312330707
2020-11-20,12.762273891259063,14.409725850522475
2020-11-21,8.337262246820089,7.428281510587815
2020-11-22,18.13254953554894,25.505355785869817
2020-11-23,11.840604387366886,14.72769516826685
2020-11-24,8.168188294534229,6.921255035749891
2020-11-25,10.416578113366258,12.925179029258764
2020-11-26,9.043085814799669,6.359867801494873
2020-11-27,11.240292851987622,10.474963083882018
2020-11-28,11.106374789221649,11.019747676538909
2020-11-29,13.122833343147182,14.131349985051838
2020-11-30,10.948444220866293,8.715263462155455
2020-12-01,7.476463764904724,5.354836573692233
2020-12-02,8.668316744823432,4.683456599590868
2020-12-03,20.46934160168803,24.68096055969292
2020-12-04,9.666838170553342,10.263257351860545
2020-12-05,11.481510314745499,13.004792252008246
2020-12-06,19.43786474580954,25.37808528388093
2020-12-07,9.657141466986406,9.461085732300356
2020-12-08,14.907584065745555,17.96127086127967
2020-12-09,15.132819452771388,20.307945046017647
2020-12-10,5.16821961372286,4.052703628454089
2020-12-11,8.005852148342973,6.574712639210931
2020-12-12,8.44430035125868,7.064779149490637
2020-12-13,7.855353840467846,8.090809452950014
2020-12-14,5.00523810654798,2.6848419297872277
2020-12-15,7.236661696738964,5.598803877080957
2020-12-16,6.478125077416663,5.068978640190037
2020-12-17,11.974691099657562,16.69538306340569
2020-12-18,7.221890248729963,7.1254906457820955
2020-12-19,20.16801095281533,27.248588734838446
2020-12-20,9.870597042129258,11.318684347527942
2020-12-21,11.24955684206264,14.675994485974488
2020-12-22,8.393688447333954,7.290860954235868
2020-12-23,18.039685897176938,25.99790131543421
2020-12-24,5.51944984696914,4.8392228160229145
2020-12-25,8.230829187122508,4.339270897894344
2020-12-26,6.020715954490277,3.3958540161148614
2020-12-27,6.7097565710284535,5.791538301830429
2020-12-28,6.23047408319279,5.999780083561955
2020-12-29,8.235954256271848,9.935252127481158
2020-12-30,3.6560137893772082,6.2676030688921776
2020-12-31,9.575334964040504,10.340285858642456
2021-01-01,4.783790320941759,1.0584557682986528
2021-01-02,4.112542916747883,5.329059400651457
2021-01-03,9.122911985431063,11.34047069567617
2021-01-04,5.960614663346579,7.638886378082581
2021-01-05,4.97912995876876,4.445667631182695
2021-01-06,7.210311842742869,7.795249756503246
2021-01-07,6.044563186994505,2.654602490862833
2021-01-08,5.6222224746761285,6.560541579346255
2021-01-09,14.487711780868693,21.220150253218268
2021-01-10,4.9190848110169245,5.291382611602601
2021-01-11,4.830412209870515,4.495640421351769
2021-01-12,7.498364525561332,7.869291633515041
2021-01-13,6.689146774126854,6.7428021454665465
2021-01-14,3.9864123523617403,3.572501517297779
2021-01-15,5.987128383841157,8.196515460290572
2021-01-16,4.791645051901143,3.608377699084022
2021-01-17,14.784659538534958,23.9080578058393
2021-01-18,5.958381886198522,7.736867897126853
2021-01-19,14.01669478990161,20.813973840639157
2021-01-20,9.30640046931886,11.429986443484623
2021-01-21,4.084822442864223,2.0254777349298125
2021-01-22,5.571708491171544,4.048627606567309
2021-01-23,5.815228250792815,4.414114367404929
2021-01-24,8.436078526855255,12.705137901688454
2021-01-25,4.568583574855623,4.324489646590788
2021-01-26,4.833826212619403,5.859390227332553
2021-01-27,6.20379943057525,5.15772194694386
2021-01-28,4.407761443687764,3.498422912215124
2021-01-29,10.289442387761385,16.92151306794199
2021-01-30,6.2431901035532595,4.067847181481766
2021-01-31,5.159537102045312,2.974661257434369
2021-02-01,6.719567068030207,4.501613264536796
2021-02-02,5.564886993352467,5.105987126795912
2021-02-03,5.172065682361552,4.776381607803394
2021-02-04,5.737998670047609,5.219147830524696
2021-02-05,4.53257609422398,2.9785863141240294
2021-02-06,6.851616053246818,7.379101046147174
2021-02-07,5.042275084398832,4.935702830826502
2021-02-08,6.45134328333993,5.5025722243093504
2021-02-09,6.932171013199848,6.831747283829057
2021-02-10,3.2505036073401814,1.6698382190719914
2021-02-11,6.963806293389742,4.93251695895788
2021-02-12,21.092921011401053,28.71296466092241
2021-02-13,4.452543959948544,3.4076314338083273
2021-02-14,6.535223669088099,5.558756886258102
2021-02-15,6.33570684604025,7.468208755071666
2021-02-16,6.192379030574781,4.7747604293277295
2021-02-17,5.154345709655782,5.898182421296064
2021-02-18,5.032242373722466,4.339452021307396
2021-02-19,6.823271561281567,7.249721067721964
2021-02-20,4.798677336711681,4.48283054649431
2021-02-21,6.5381545121775595,3.8198424278974428
2021-02-22,4.1290712089233645,5.155142815836906
2021-02-23,5.003607000621305,4.614574485566886
2021-02-24,11.436143908760792,16.184193702699417
2021-02-25,7.6761495082713225,7.763055657824896
2021-02-26,5.696065196714283,4.039495549436628
2021-02-27,6.59297286499772,6.179134734484355
2021-02-28,7.024120721857501,5.835725055217141
2021-03-01,8.422470229186017,8.894732019579386
2021-03-02,6.415621746557974,4.566063512182329
2021-03-03,7.366584985758952,6.7018594470864485
2021-03-04,6.157162965280752,5.639259907393581
2021-03-05,3.516082097331104,2.9039405508202996
2021-03-06,8.364876698179824,8.318787350061273
2021-03-07,4.2820427454784245,2.820256011997145
2021-03-08,6.332387063201293,6.976264511336045
2021-03-09,5.831779418027017,5.185857272623493
2021-03-10,19.189688150850536,23.675299690880284
2021-03-11,17.6575041379619,26.847499201128933
2021-03-12,15.37504975090468,21.690263920897028
2021-03-13,8.096476231438597,6.120161029583764
2021-03-14,5.916101619085751,3.8244518731289405
2021-03-15,8.570263755563019,5.095656791142161
2021-03-16,6.36609343175234,3.3881272565397706
2021-03-17,11.657200328193198,15.22751334009546
2021-03-18,6.568726454374187,7.53937466194451
2021-03-19,6.035393779072931,5.584715183047314
2021-03-20,5.99735171130227,4.115637563988457
2021-03-21,6.174057833121007,3.1402378101559028
2021-03-22,12.789757002251651,15.317786027818897
2021-03-23,6.651846351245928,4.694266057938196
2021-03-24,7.730889848610758,5.198582203750645
2021-03-25,8.284561794426914,6.3351404350022475
2021-03-26,20.798133268186877,24.529265680807978
2021-03-27,12.362764390190112,11.752795774273855
2021-03-28,5.923878013856222,5.022938063248388
2021-03-29,8.649514626791278,12.160861999437316
2021-03-30,6.871920724270175,7.385976711580512
2021-03-31,7.036365166605822,6.871540782448829
2021-04-01,8.351077187570088,11.105923978910159
2021-04-02,9.336300409535223,6.522474194642806
2021-04-03,5.571266777517294,4.323421025915778
2021-04-04,14.071732521411436,18.969808897888015
2021-04-05,6.722020582739713,6.354586411813919
2021-04-06,9.72150234990751,8.795304571415418
2021-04-07,6.245701692721106,5.506711609367506
2021-04-08,8.752753674619342,5.373286431019589
2021-04-09,8.879456926549206,8.799586396452703
2021-04-10,16.771902695743847,21.20098074537049
2021-04-11,9.148232843997558,8.64884086966272
2021-04-12,9.813550417981322,6.868742129882027
2021-04-13,9.873810745832282,11.091895497533772
2021-04-14,12.375620784582164,12.91266368185943
2021-04-15,6.884399798402058,5.575379271387352
2021-04-16,10.216162897146571,8.118067823619777
2021-04-17,6.51959084434524,5.897323698257747
2021-04-18,10.447131279291632,8.555941577212728
2021-04-19,9.635174053648218,9.070610237733083
2021-04-20,7.275823902829698,6.2007251811917286
2021-04-21,8.684104639742264,7.0628108435930885
2021-04-22,17.446351288175034,21.422473385209415
2021-04-23,17.56395131913764,24.047253569845346
2021-04-24,9.692305237496853,7.20741985510385
2021-04-25,10.055829437315195,10.264149816018675
2021-04-26,7.762513133943354,7.259191679038939
2021-04-27,8.839255669145839,9.180621304362765
2021-04-28,9.379835421508254,8.223574591338174
2021-04-29,28.715637183184565,34.366294329226726
2021-04-30,7.3413052994885115,6.247107763749827
2021-05-01,14.212521727405363,18.26828834763386
2021-05-02,12.312583612277747,13.473864831248624
2021-05-03,12.88649666903846,15.74006098987343
2021-05-04,6.0400884270325,5.289197506677332
2021-05-05,15.450034706828303,23.217315408879553
2021-05-06,14.198486578568088,16.8656134430222
2021-05-07,10.737372242983874,11.292856090158937
2021-05-08,10.189788048777396,9.357838886293347
2021-05-09,13.12809261276248,15.06173732150409
2021-05-10,22.211498278675972,27.592771051312138
2021-05-11,10.888888839735152,9.55849923447769
2021-05-12,8.978377191618371,6.749490574300878
2021-05-13,11.582146247862184,9.590422889135244
2021-05-14,11.879270600386372,10.620049311006813
2021-05-15,10.22230849592993,9.046976638434874
2021-05-16,32.47331351275272,40.92983616682418
2021-05-17,11.806760229516488,11.487242448303926
2021-05-18,8.90190269238276,5.224026818578826
2021-05-19,9.32209094379369,8.17098992192972
2021-05-20,10.45802448874864,9.492837014375702
2021-05-21,9.320443810352142,7.580545825568469
2021-05-22,21.04083440254591,27.922462946075505
2021-05-23,11.78047916629026,10.786878112759965
2021-05-24,8.01772969643507,3.8568759631209364
2021-05-25,8.554307669537984,7.384545107382618
2021-05-26,15.679186390913712,19.409884611048433
2021-05-27,15.220697862009414,13.186695102273994
2021-05-28,9.159375815595507,5.153398712860121
2021-05-29,9.198348759566235,7.799386294517939
2021-05-30,11.16927865229431,12.01249420774442
2021-05-31,8.744343739824144,9.784718699610725
2021-06-01,11.028773743766726,12.29819987231551
2021-06-02,21.75306787234707,25.401244697802284
2021-06-03,10.413945123867572,8.917369949872045
2021-06-04,9.252848901581112,6.721460663513265
2021-06-05,13.538001508724111,10.776357580678594
2021-06-06,19.324616353759616,22.781672418400053
2021-06-07,18.80202113355061,20.788879573351714
2021-06-08,12.965102779187024,14.732182339850695
2021-06-09,12.741525555059646,10.530364565021005
