"dates","family","colleagues","friends","strangers","total"
2020-05-16,1.302329158936302,1.3103122443992261,1.3006106863566542,2.678161469866539,6.591413559558722
2020-05-17,1.4324131925497472,1.279219807424436,1.387333375432284,2.700010209362337,6.798976584768805
2020-05-18,1.6591163139897105,1.6471851753898041,1.5527469092668709,3.4799145155824327,8.33896291422882
2020-05-19,1.8183299994639004,1.7748862558219771,1.6714443882584675,6.000772858919768,11.265433502464111
2020-05-20,1.7901914713253722,1.6311633120990332,1.5694963363104153,5.6867035948505045,10.677554714585325
2020-05-21,1.824009964476057,1.6335177641538277,1.5116746631205917,6.179609661386707,11.148812053137183
2020-05-22,1.7589279044873758,1.6589442335531324,1.4885523411867247,6.058742978550584,10.965167457777815
2020-05-23,1.8074686110925986,1.813578130122513,1.6331503954621984,6.511379947316586,11.765577083993895
2020-05-24,1.8493326294272052,2.129086151512887,1.940713420672282,6.527193545483125,12.4463257470955
2020-05-25,1.6873099256088355,2.0870693447901982,1.929361511487556,6.348511546367689,12.05225232825428
2020-05-26,1.539830934012197,2.0825315296641476,1.8199497467816734,4.094898100989538,9.537210311447556
2020-05-27,1.500277969969437,2.149392559790484,1.790066364857475,4.1730808026416275,9.612817697259024
2020-05-28,1.4546488981569077,2.1301698889291796,1.7998263291865395,3.6713591845683533,9.05600430084098
2020-05-29,1.5969045372546518,2.132976906473039,1.8760669306902986,3.9891536707838924,9.595102045201884
2020-05-30,1.7013863299717389,2.1992700904132816,1.9663563798032773,3.628275986376796,9.495288786565096
2020-05-31,1.6404003771490512,2.0594609199918663,1.6786012777624613,3.8725378469651877,9.251000421868566
2020-06-01,1.6896007024404582,1.9586205838574127,1.8094858896717412,4.596514534414361,10.054221710383972
2020-06-02,1.7391941983754173,1.8903975873417331,1.9342013368262125,4.387362385750017,9.95115550829338
2020-06-03,1.8279535116245267,1.912425446104286,1.9654074700731623,4.191190266108509,9.896976693910485
2020-06-04,1.8741069941145692,1.9857391597754084,2.0608110323419515,5.805864827916355,11.726522014148284
2020-06-05,1.8157238268941924,2.0437236558994396,2.1264367244792717,5.797448438104617,11.783332645377518
2020-06-06,1.7526986168101593,2.1714547483364144,2.0852602538910365,6.099129110373525,12.108542729411132
2020-06-07,1.7430551990034762,2.4759325834264945,2.092062974979472,5.924164619082503,12.235215376491942
2020-06-08,1.7224413082858987,2.608585644650984,2.0384092554271347,5.0073608007809876,11.376797009145006
2020-06-09,1.75380019330332,2.817463403071425,2.065122379701235,5.579370092302475,12.215756068378454
2020-06-10,1.7183577058060382,2.9859782976137175,2.368594148926429,5.987411695549558,13.060341847895742
2020-06-11,1.8533142525272905,2.8780561543974565,2.6329624603535633,4.686772465498563,12.051105332776874
2020-06-12,2.0431259911762387,3.0210240392258063,2.742098672978148,5.195188855310301,13.001437558690496
2020-06-13,2.051772928211922,2.919477333587029,2.841915991209788,5.32822989781426,13.141396150822999
2020-06-14,2.091005625339356,2.6791650143273418,2.9559510789290866,5.464628586844527,13.190750305440313
2020-06-15,2.1254444008495605,2.613738843859154,2.8899246683648614,5.8444305076128344,13.47353842068641
2020-06-16,2.105036237584254,2.439206530933984,3.175638954079147,8.915859079041406,16.635740801638793
2020-06-17,2.3309549155577267,2.85799322369328,3.142008454695223,8.686388904365751,17.017345498311983
2020-06-18,2.17405625865907,2.976186141886198,3.0041574168441847,9.212518330495177,17.36691814788463
2020-06-19,2.065855200458012,3.0433819090819645,2.9716177343045023,9.578655896632743,17.65951074047722
2020-06-20,2.0994990927975565,3.0226779753345525,2.929692268465993,9.277931258951584,17.329800595549685
2020-06-21,2.271804857208584,2.950880835425958,3.055853259178068,9.26440479573472,17.542943747547326
2020-06-22,2.479446053221873,2.8969429812145058,3.0146181604874287,8.997500359541636,17.38850755446544
2020-06-23,2.5181692348021976,3.231846173260555,2.868098013967282,6.931566293607571,15.549679715637605
2020-06-24,2.373327964960928,2.920338236752618,3.1167752626445306,7.637254124295402,16.04769558865348
2020-06-25,2.490636075419723,2.787483268281212,3.1531962237230258,7.028752276067527,15.460067843491487
