"dates","family","colleagues","friends","strangers","total"
2020-05-13,0.5714285714285714,1.1224489795918366,1.0612244897959184,2.693877551020408,5.448979591836735
2020-05-14,0.6060606060606061,0.42424242424242425,0.6666666666666666,0.8787878787878788,2.5757575757575757
2020-05-15,1.0178571428571428,1.5178571428571428,0.875,2.1607142857142856,5.571428571428571
2020-05-16,1.5636363636363637,2.272727272727273,1.8545454545454545,6.090909090909091,11.781818181818181
2020-05-17,2.3125,1.40625,2.234375,3.1875,9.140625
2020-05-18,1.8064516129032258,1.6451612903225807,1.3870967741935485,2.370967741935484,7.209677419354839
2020-05-19,1.1935483870967742,0.8064516129032258,1.032258064516129,1.3870967741935485,4.419354838709677
2020-05-20,1.411764705882353,0.8823529411764706,1.6470588235294117,2.8529411764705883,6.794117647058823
2020-05-21,2.210526315789474,2.736842105263158,1.7017543859649122,6.368421052631579,13.017543859649123
2020-05-22,2.1470588235294117,2.6323529411764706,1.7941176470588236,19.735294117647058,26.308823529411764
2020-05-23,1.7333333333333334,1.2666666666666666,1.25,3.95,8.2
2020-05-24,2.232876712328767,1.4383561643835616,1.7534246575342465,6.602739726027397,12.027397260273972
2020-05-25,1.2982456140350878,1.8070175438596492,1.2105263157894737,1.5087719298245614,5.824561403508772
2020-05-26,1.6,1.6444444444444444,2.066666666666667,2.3333333333333335,7.644444444444445
2020-05-27,1.709090909090909,3.2,3.6545454545454548,4.781818181818182,13.345454545454546
2020-05-28,1.1176470588235294,2.803921568627451,1.8431372549019607,4.7254901960784315,10.490196078431373
2020-05-29,1.08,2.38,1.0,4.36,8.82
2020-05-30,1.5,1.7346938775510203,1.0408163265306123,4.530612244897959,8.806122448979592
2020-05-31,1.8860759493670887,1.3037974683544304,1.8354430379746836,3.0632911392405062,8.08860759493671
2020-06-01,2.3066666666666666,1.8066666666666666,1.7266666666666666,3.7333333333333334,9.573333333333334
2020-06-02,2.156862745098039,2.3529411764705883,2.5392156862745097,2.0294117647058822,9.07843137254902
2020-06-03,1.510204081632653,2.142857142857143,1.9285714285714286,4.673469387755102,10.255102040816327
2020-06-04,1.403225806451613,2.0,2.6129032258064515,10.169354838709678,16.18548387096774
2020-06-05,1.4471544715447155,1.8617886178861789,1.8617886178861789,2.430894308943089,7.6016260162601625
2020-06-06,2.0833333333333335,1.9351851851851851,1.2592592592592593,3.25,8.527777777777779
2020-06-07,2.196078431372549,1.8169934640522876,2.457516339869281,14.366013071895425,20.836601307189543
2020-06-08,1.9767441860465116,2.2325581395348837,2.24031007751938,3.6744186046511627,10.124031007751938
2020-06-09,1.8235294117647058,3.235294117647059,2.376470588235294,4.141176470588236,11.576470588235294
