"dates","total","strangers"
2020-11-17,10.074281081492044,6.1206631117952845
2020-11-18,11.24595225352325,7.733629625195093
2020-11-19,9.183790435677187,4.907048355610658
2020-11-20,10.267095833757955,6.539997950567267
2020-11-21,10.687615429687737,6.706002891480929
2020-11-22,13.679003775479739,11.78756573626552
2020-11-23,13.812422359038122,11.72916582026024
2020-11-24,10.715009538723223,7.051907180927596
2020-11-25,12.469239382287391,9.850853439577351
2020-11-26,10.730498146632213,6.263830327812233
2020-11-27,10.010767234322266,6.162826797945018
2020-11-28,11.95532944414075,9.40383165451157
2020-11-29,9.518402976276432,5.5102677608774755
2020-11-30,13.5062801699874,10.317352038150986
2020-12-01,10.28318989147813,7.687733287850285
2020-12-02,9.396984682520259,5.137969298783408
2020-12-03,9.734834402528332,6.421311671810268
2020-12-04,11.679049701565056,8.963799983489787
2020-12-05,13.122428031207994,10.214176597855756
2020-12-06,11.393474220714666,8.432375773203319
2020-12-07,10.34062753896371,6.672010215295344
2020-12-08,10.464099879183827,8.12065083698749
2020-12-09,10.19290915140584,7.729191546381597
2020-12-10,9.804149937628488,7.093407778627217
2020-12-11,8.511926668604396,5.3892866480058945
2020-12-12,12.072194361213336,9.525597916893659
2020-12-13,9.041142766959313,7.246897270293865
2020-12-14,10.00657459934167,8.193749847585083
2020-12-15,6.78894715047294,3.961979150098652
2020-12-16,7.925702849047207,5.210590894669477
2020-12-17,7.360592729674093,4.910297803151896
2020-12-18,10.630496632108404,9.541449960022893
2020-12-19,9.65190088497302,7.308763518757428
2020-12-20,6.719727214067332,3.932779965946138
2020-12-21,7.16539060642569,4.2114924049750515
2020-12-22,6.6833145174923105,3.706496702042185
2020-12-23,9.693610223499553,8.030978960787728
2020-12-24,8.735895951776403,4.729314057460478
2020-12-25,8.512332236491837,4.191651056931478
2020-12-26,7.364132790119893,3.0874219548155213
2020-12-27,6.001424202658519,2.114325996047899
2020-12-28,7.04308577357537,5.063260839540936
2020-12-29,7.106227865212566,3.464432843577992
2020-12-30,5.953169652211395,3.7788814423142068
2020-12-31,8.694171992961795,8.693551432548611
2021-01-01,8.770907263241897,5.096731214355102
2021-01-02,6.5196087596857915,4.849087770185058
2021-01-03,7.240547812740305,6.0408088164146605
2021-01-04,6.337096029970802,4.339930061688262
2021-01-05,5.273572656859285,3.0184674779014515
2021-01-06,5.343006177625625,3.109214204262815
2021-01-07,6.158141500357244,3.7070038654127258
2021-01-08,4.587501848650205,2.0297673571794483
2021-01-09,7.055176479912639,5.879782929275233
2021-01-10,5.777775070340527,4.626369909754298
2021-01-11,8.374910435981016,7.70722261927343
2021-01-12,4.1189493224420755,1.9664366657709997
2021-01-13,4.71633839362242,2.05636709381467
2021-01-14,5.067535392727425,3.2590593998390154
2021-01-15,5.731439586886296,3.4151164699214993
2021-01-16,7.32677807564072,5.65984551103758
2021-01-17,8.410015450785068,7.385553019348581
2021-01-18,4.661733588438386,2.3973647642440206
2021-01-19,6.059599148778431,4.130321449932345
2021-01-20,6.238119703279395,3.789036656136975
2021-01-21,5.026470011972081,2.197816772852738
2021-01-22,4.795061165210649,2.3308044434825304
2021-01-23,5.410872638124531,3.14529284015687
2021-01-24,5.7087681484921555,3.5345536172291245
2021-01-25,6.676094053673743,4.601567666492576
2021-01-26,7.058362050301938,5.482961651319916
2021-01-27,5.04410374711741,2.413680729821858
2021-01-28,5.993331567864849,4.328495659301998
2021-01-29,7.930128537762966,7.003168877519302
2021-01-30,6.490426407884457,3.4484114574265967
2021-01-31,6.136161090255582,3.7124735131998237
2021-02-01,6.552061725524973,4.638052141872098
2021-02-02,6.890444271814894,5.060418007808244
2021-02-03,6.679741383096963,4.914177196046968
2021-02-04,4.886054729307752,2.4420805448607554
2021-02-05,5.939173427470855,3.6810057944743155
2021-02-06,8.744266153570521,7.229912425462371
2021-02-07,5.622220127337726,3.41106551452183
2021-02-08,5.70141910912394,2.8894828359839373
2021-02-09,5.944734051780732,3.274276776226248
2021-02-10,7.057908927972367,4.735635648374176
2021-02-11,6.346639805244712,4.012425134332747
2021-02-12,9.35647148144215,8.859010966044973
2021-02-13,6.616903546048401,3.3603537036094706
2021-02-14,6.332908982548969,3.350097984075791
2021-02-15,8.225479195724018,6.647374847822648
2021-02-16,7.97151231257585,6.324168369577545
2021-02-17,7.259900117818864,5.459134702484122
2021-02-18,5.83718841917123,3.0748746785644694
2021-02-19,5.714023772484058,3.4161880402008205
2021-02-20,6.491749430160788,3.4158634947876347
2021-02-21,7.798566349027261,5.172171715340207
2021-02-22,7.70700030533985,5.694657924508085
2021-02-23,5.44334398284571,2.8896855727201753
2021-02-24,7.257730325641705,5.030346698745157
2021-02-25,7.487941844042925,4.45698372731964
2021-02-26,6.576346133416622,4.294290379649018
2021-02-27,8.706724904628198,7.200654534986484
2021-02-28,8.169769690959795,6.422554198268965
2021-03-01,8.368688735036912,4.809428143414995
2021-03-02,7.56703008637591,5.0169877818712045
2021-03-03,9.25850533834473,7.617380368503636
2021-03-04,6.9573012529484375,4.2058014349950135
2021-03-05,9.021695652137277,8.260615171571168
2021-03-06,7.421934019763416,3.9290510096133935
2021-03-07,6.1146045098890065,3.4234457089764874
2021-03-08,7.730088516926541,5.299374187486273
2021-03-09,7.736855125761585,4.901657583219425
2021-03-10,8.403217929799347,6.252126881945839
2021-03-11,10.820747054811848,10.195261425743428
2021-03-12,9.186157407824401,7.290211122537161
2021-03-13,8.111129606134353,4.8617271842559555
2021-03-14,11.511422267206765,9.20335246676898
2021-03-15,5.925350101103048,2.522923730204071
2021-03-16,7.545508313402051,4.685622445464103
2021-03-17,9.35912402255958,7.158944958583165
2021-03-18,8.47867994568853,6.143739136295034
2021-03-19,6.9366789215718345,3.5499991254677603
2021-03-20,8.131415552981515,4.808094935453033
2021-03-21,8.052792614317468,5.055652971698167
2021-03-22,6.843888383886918,3.9092884975251594
2021-03-23,9.3362943660209,7.1942146549150685
2021-03-24,8.227798128801526,4.554031973113132
2021-03-25,6.707542742835415,3.195288622231062
2021-03-26,9.907565954144443,6.7213273667282225
2021-03-27,9.943880200420978,6.546677339684942
2021-03-28,7.639649862179005,4.57195784591728
2021-03-29,10.074488336374634,7.76009873544914
2021-03-30,7.111962861056107,4.478113565831702
2021-03-31,9.763782935431337,8.235761121717042
2021-04-01,9.065128416477322,6.229518447176197
2021-04-02,11.899103957491725,9.679328116812059
2021-04-03,7.870529366601691,4.359158651235978
2021-04-04,8.702402358986573,5.9281811283718895
2021-04-05,7.497016444506372,4.812594621240537
2021-04-06,7.8574997730219875,4.511032945054131
2021-04-07,10.019427091768641,6.928432666174854
2021-04-08,9.008097446011229,5.5330735723072015
2021-04-09,9.451986773371308,6.442293449328318
2021-04-10,10.300069646420333,7.903836137803558
2021-04-11,6.752532968757618,2.929243057171333
2021-04-12,8.047540322335337,4.627944033956938
2021-04-13,8.987780855038668,6.175288416907018
2021-04-14,8.811813684434034,5.240421807568829
2021-04-15,9.701084474230163,6.287329877144624
2021-04-16,11.850042379987546,9.114614478130557
2021-04-17,11.084284552609109,7.7842243155968545
2021-04-18,11.142140840067773,9.152731611251408
2021-04-19,8.488437827355709,4.845672056276376
2021-04-20,7.913179733266355,4.346834312307575
2021-04-21,7.818806325079669,4.304401211839749
2021-04-22,10.074926163370762,6.669170962718184
2021-04-23,11.427309950195227,9.238027434722198
2021-04-24,14.323095247488636,12.690865183760945
2021-04-25,10.456414800025229,7.156876373558815
2021-04-26,8.85372747976951,5.828514985269041
2021-04-27,9.349410987184754,5.9061315702710715
2021-04-28,10.314427481087913,6.753808926355975
2021-04-29,12.374936926008601,10.01175737490452
2021-04-30,13.324821366028122,10.779810175397978
2021-05-01,8.217207278984311,5.4311935242557094
2021-05-02,12.835167756629158,10.5779872289762
2021-05-03,8.651354605321817,5.1312496644596495
2021-05-04,11.69089384731352,8.415816261311491
2021-05-05,14.093102358846343,11.73353581463279
2021-05-06,10.579917731270104,7.8133251247841775
2021-05-07,9.619450872071537,6.033071097781583
2021-05-08,12.328071741311637,8.04609007767087
2021-05-09,10.822987149425723,7.293701005667075
2021-05-10,13.058630257030337,9.67861522670888
2021-05-11,11.885583427922782,8.938075981932847
2021-05-12,10.372665008996814,6.281203108152723
2021-05-13,10.104330908291976,5.377882863814388
2021-05-14,16.735288221990643,15.111427595330683
2021-05-15,12.316435310350007,10.176744279298175
2021-05-16,11.989652972492454,10.11630863522675
2021-05-17,12.839714603008737,9.847389857614802
2021-05-18,9.343916732528749,4.9593842863990965
2021-05-19,9.237496914709212,4.915397116007095
2021-05-20,12.806604514109214,9.258318078832012
2021-05-21,10.893966660629207,7.247672773365111
2021-05-22,13.180576675519893,9.52816617510263
2021-05-23,11.725422060032358,7.847686889580469
2021-05-24,10.100708710620209,6.6134736158670995
2021-05-25,11.706548316293329,8.076909172452732
2021-05-26,12.788278457993087,9.849422442994708
2021-05-27,11.507229593661771,8.049875807886336
2021-05-28,10.62463487199593,6.156074292462986
2021-05-29,14.568746793943536,10.802704372172963
2021-05-30,14.190951219771575,10.784540778711628
2021-05-31,10.531851583059375,6.676606463059223
2021-06-01,13.273260478687085,9.876207484288127
2021-06-02,13.33945411553152,8.618706525574801
2021-06-03,10.682374203637309,6.103691958220403
2021-06-04,11.08011876955631,6.709932127723139
2021-06-05,11.226748880557103,6.766540577199033
2021-06-06,12.403845830678515,8.317507855772714
2021-06-07,14.076862569831846,10.476254391115116
2021-06-08,14.162320666231212,10.849497602283913
2021-06-09,12.427823582493925,8.252422235130943
