date,cases,deaths,cases_smoothed,deaths_smoothed,population,cases_per_100000,deaths_per_100000,vaccinated,fraction_vaccinated
2020-08-23,36,0,47.57142857142857,0.7142857142857143,9772756,0.4867759777429066,0.007308948614758358,0,0.0
2020-08-24,24,1,59.0,0.42857142857142855,9772756,0.6037191555790403,0.004385369168855014,0,0.0
2020-08-25,73,0,76.57142857142857,0.42857142857142855,9772756,0.7835192915020959,0.004385369168855014,0,0.0
2020-08-26,91,0,115.14285714285714,0.14285714285714285,9772756,1.1782025166990473,0.0014617897229516714,0,0.0
2020-08-27,132,0,135.42857142857142,0.2857142857142857,9772756,1.3857766573581844,0.002923579445903343,0,0.0
2020-08-28,158,0,148.85714285714286,0.2857142857142857,9772756,1.5231848913156418,0.002923579445903343,0,0.0
2020-08-29,292,0,190.57142857142858,0.7142857142857143,9772756,1.95002749041753,0.007308948614758358,0,0.0
2020-08-30,178,1,220.57142857142858,0.8571428571428571,9772756,2.257003332237381,0.008770738337710028,0,0.0
2020-08-31,118,1,267.2857142857143,1.0,9772756,2.7350085716425774,0.0102325280606617,0,0.0
2020-09-01,365,3,317.57142857142856,1.4285714285714286,9772756,3.249558554121566,0.014617897229516716,0,0.0
2020-09-02,301,1,346.57142857142856,1.4285714285714286,9772756,3.5463018678807545,0.014617897229516716,0,0.0
2020-09-03,459,1,403.42857142857144,1.4285714285714286,9772756,4.12809417761552,0.014617897229516716,0,0.0
2020-09-04,510,3,435.2857142857143,1.4285714285714286,9772756,4.454073285833743,0.014617897229516716,0,0.0
2020-09-05,495,0,441.85714285714283,1.2857142857142858,9772756,4.521315613089519,0.013156107506565045,0,0.0
2020-09-06,576,1,466.85714285714283,1.4285714285714286,9772756,4.777128814606062,0.014617897229516716,0,0.0
2020-09-07,341,1,503.85714285714283,1.4285714285714286,9772756,5.155732352850546,0.014617897229516716,0,0.0
2020-09-08,411,2,561.8571428571429,1.2857142857142858,9772756,5.749218980368925,0.013156107506565045,0,0.0
2020-09-09,476,2,560.2857142857143,1.8571428571428572,9772756,5.733139293416456,0.019003266398371733,0,0.0
2020-09-10,718,1,598.5714285714286,2.4285714285714284,9772756,6.124898939167504,0.024850425290178415,0,0.0
2020-09-11,916,2,736.5714285714286,4.0,9772756,7.536987811538818,0.0409301122426468,0,0.0
2020-09-12,484,4,779.2857142857143,5.0,9772756,7.974062938701369,0.051162640303308506,0,0.0
2020-09-13,844,5,845.7142857142857,5.571428571428571,9772756,8.653795159873894,0.05700979919511519,0,0.0
2020-09-14,1307,12,858.7142857142857,6.285714285714286,9772756,8.786818024662496,0.06431874780987355,0,0.0
2020-09-15,710,9,880.7142857142857,7.142857142857143,9772756,9.011933641997054,0.07308948614758358,0,0.0
2020-09-16,941,6,936.7142857142857,7.0,9772756,9.58495521339411,0.0716276964246319,0,0.0
2020-09-17,809,6,906.5714285714286,7.428571428571429,9772756,9.276517581851309,0.07601306559348693,0,0.0
2020-09-18,1070,8,855.7142857142857,6.857142857142857,9772756,8.756120440480512,0.07016590670168023,0,0.0
2020-09-19,876,3,861.4285714285714,6.571428571428571,9772756,8.814592029398579,0.06724232725577689,0,0.0
2020-09-20,633,8,859.4285714285714,7.0,9772756,8.794126973277256,0.0716276964246319,0,0.0
2020-09-21,951,8,879.5714285714286,7.857142857142857,9772756,9.00023932421344,0.08039843476234193,0,0.0
2020-09-22,750,7,860.5714285714286,7.571428571428571,9772756,8.80582129106087,0.07747485531643859,0,0.0
2020-09-23,927,9,835.7142857142857,9.0,9772756,8.551469879267279,0.09209275254595531,0,0.0
2020-09-24,950,12,866.8571428571429,9.0,9772756,8.870140038870744,0.09209275254595531,0,0.0
2020-09-25,937,6,858.7142857142857,9.0,9772756,8.786818024662496,0.09209275254595531,0,0.0
2020-09-26,702,13,872.7142857142857,10.285714285714286,9772756,8.93007341751176,0.10524886005252036,0,0.0
2020-09-27,851,8,929.1428571428571,11.428571428571429,9772756,9.507480358077672,0.11694317783613373,0,0.0
2020-09-28,894,8,948.5714285714286,11.714285714285714,9772756,9.7062837603991,0.11986675728203706,0,0.0
2020-09-29,848,16,937.2857142857143,12.285714285714286,9772756,9.590802372285918,0.12571391617384378,0,0.0
2020-09-30,1322,17,966.2857142857143,12.0,9772756,9.887545686045108,0.12279033672794042,0,0.0
2020-10-01,1086,14,961.5714285714286,13.714285714285714,9772756,9.839306625187701,0.14033181340336046,0,0.0
2020-10-02,858,10,950.4285714285714,16.0,9772756,9.72528702679747,0.1637204489705872,0,0.0
2020-10-03,905,11,962.4285714285714,16.714285714285715,9772756,9.848077363525412,0.17102939758534558,0,0.0
2020-10-04,818,20,941.5714285714286,16.428571428571427,9772756,9.634656063974468,0.1681058181394422,0,0.0
2020-10-05,816,24,982.7142857142857,17.285714285714285,9772756,10.055651504184548,0.17687655647715225,0,0.0
2020-10-06,932,21,1012.7142857142857,18.857142857142858,9772756,10.362627346004398,0.19295624342962067,0,0.0
2020-10-07,1176,15,1013.8571428571429,19.285714285714285,9772756,10.374321663788013,0.19734161259847566,0,0.0
2020-10-08,1374,20,1080.5714285714287,20.428571428571427,9772756,11.056977464406446,0.20903593038208904,0,0.0
2020-10-09,1068,21,1095.4285714285713,20.857142857142858,9772756,11.209003595593416,0.21342129955094405,0,0.0
2020-10-10,913,14,1098.0,22.0,9772756,11.235315810606547,0.2251156173345574,0,0.0
2020-10-11,1285,28,1114.7142857142858,24.571428571428573,9772756,11.406345208191894,0.25142783234768756,0,0.0
2020-10-12,920,27,1174.2857142857142,25.142857142857142,9772756,12.015911522662739,0.2572749912394942,0,0.0
2020-10-13,950,29,1232.2857142857142,26.857142857142858,9772756,12.609398150181116,0.27481646791491426,0,0.0
2020-10-14,1293,33,1313.0,29.285714285714285,9772756,13.435309343648813,0.29966689320509265,0,0.0
2020-10-15,1791,24,1270.7142857142858,30.714285714285715,9772756,13.002619585655118,0.3142847904346094,0,0.0
2020-10-16,1474,33,1342.5714285714287,33.714285714285715,9772756,13.737899816299809,0.34498237461659453,0,0.0
2020-10-17,1478,31,1497.142857142857,36.142857142857146,9772756,15.319556296533516,0.3698327999067729,0,0.0
2020-10-18,989,38,1607.5714285714287,38.142857142857146,9772756,16.44951975237516,0.3902978560280963,0,0.0
2020-10-19,1423,48,1611.7142857142858,40.142857142857146,9772756,16.49191165434076,0.41076291214941973,0,0.0
2020-10-20,2032,46,1851.0,40.42857142857143,9772756,18.94040944028481,0.41368649159532306,0,0.0
2020-10-21,2066,47,1970.7142857142858,42.714285714285715,9772756,20.165389228118308,0.4370751271625498,0,0.0
2020-10-22,1820,38,2126.4285714285716,46.285714285714285,9772756,21.758740026135634,0.47361987023634156,0,0.0
2020-10-23,3149,35,2250.4285714285716,45.57142857142857,9772756,23.02757350565768,0.4663109216215832,0,0.0
2020-10-24,2316,47,2273.5714285714284,47.0,9772756,23.264383440775852,0.48092881885109995,0,0.0
2020-10-25,2079,63,2447.8571428571427,49.57142857142857,9772756,25.04776690277689,0.50724103386423,0,0.0
2020-10-26,2291,43,2746.1428571428573,51.42857142857143,9772756,28.099983844299985,0.5262443002626018,0,0.0
2020-10-27,2194,56,2850.285714285714,56.285714285714285,9772756,29.16562855233175,0.5759451508429586,0,0.0
2020-10-28,3286,65,3031.0,59.57142857142857,9772756,31.014792551865618,0.6095663144708471,0,0.0
2020-10-29,3908,51,3303.8571428571427,62.57142857142857,9772756,33.806810922703306,0.6402638986528321,0,0.0
2020-10-30,3878,69,3579.285714285714,69.28571428571429,9772756,36.62514150855413,0.7089680156315608,0,0.0
2020-10-31,3581,70,3827.0,73.28571428571429,9772756,39.15988488815233,0.7498981278742076,0,0.0
2020-11-01,3989,84,4030.285714285714,78.71428571428571,9772756,41.240011663912554,0.805446137346371,0,0.0
2020-11-02,4219,90,4231.714285714285,86.71428571428571,9772756,43.30113517327441,0.8873063618316646,0,0.0
2020-11-03,3928,84,4345.285714285715,88.42857142857143,9772756,44.463258003021,0.9048478385070847,0,0.0
2020-11-04,4709,103,4571.142857142857,86.28571428571429,9772756,46.77434755500759,0.8829209926628095,0,0.0
2020-11-05,5318,107,4592.714285714285,89.0,9772756,46.99507780317329,0.9106949973988914,0,0.0
